X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,0,14100,3.92,21300,5.92,60,24.0,7.2,88.8,3.59,2.65,2.77,2.93,748.30,359.70,103.80,360.89,0.38,0.46,0.43,0.43
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,1,15400,4.28,22600,6.28,1300,30.7,18.8,88.3,3.66,2.70,2.77,2.97,785.67,393.17,103.59,382.70,0.38,0.46,0.43,0.43
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,2,16300,4.53,23500,6.53,900,28.4,17.7,87.8,3.70,2.74,2.77,2.99,807.26,414.44,104.69,396.49,0.38,0.46,0.43,0.43
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,3,16840,4.68,24040,6.68,540,27.0,17.0,87.5,3.72,2.76,2.77,3.00,821.95,428.78,106.76,406.32,0.38,0.44,0.43,0.42
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,4,17160,4.77,24360,6.77,320,26.8,17.3,87.4,3.74,2.78,2.77,3.02,831.60,438.09,109.20,413.13,0.38,0.44,0.43,0.42
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,5,17360,4.82,24560,6.82,200,26.8,17.6,87.3,3.75,2.79,2.77,3.02,837.65,443.86,111.21,417.57,0.38,0.44,0.43,0.42
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,6,17480,4.86,24680,6.86,120,26.8,17.7,87.3,3.76,2.79,2.77,3.03,841.33,447.37,112.62,420.33,0.38,0.44,0.43,0.42
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,7,17540,4.87,24740,6.87,60,26.8,17.8,87.2,3.76,2.80,2.77,3.03,843.58,449.49,113.54,422.03,0.37,0.44,0.43,0.42
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,8,17580,4.88,24780,6.88,40,26.7,17.8,87.2,3.77,2.80,2.78,3.03,844.92,450.77,114.11,423.06,0.37,0.44,0.43,0.42
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,9,17600,4.89,24800,6.89,20,26.8,17.8,87.2,3.77,2.80,2.78,3.03,845.73,451.52,114.46,423.67,0.37,0.45,0.43,0.42
5.047031,0.353925,1.041400,0.630651,0.593529,0.500002,10,17620,4.89,24820,6.89,20,26.8,17.9,87.2,3.77,2.80,2.78,3.03,846.20,451.97,114.66,424.04,0.37,0.45,0.43,0.42
