X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,0,14100,3.92,21300,5.92,60,5.9,7.2,0.0,3.74,2.89,4.41,3.67,780.55,401.86,233.98,433.58,0.12,0.28,0.00,0.14
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,1,13160,3.66,20360,5.66,-940,0.0,0.0,0.0,3.71,2.86,4.42,3.66,764.24,385.10,239.22,425.18,0.12,0.28,0.00,0.14
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,2,12300,3.42,19500,5.42,-860,0.0,0.0,0.0,3.69,2.84,4.43,3.65,748.02,368.48,244.03,416.70,0.12,0.29,0.00,0.14
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,3,11580,3.22,18780,5.22,-720,0.0,0.0,0.0,3.66,2.81,4.44,3.64,734.32,354.75,249.42,410.14,0.12,0.24,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,4,10940,3.04,18140,5.04,-640,0.0,0.0,0.0,3.65,2.79,4.45,3.63,722.59,343.29,255.10,405.04,0.12,0.25,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,5,10380,2.88,17580,4.88,-560,0.0,0.0,0.0,3.63,2.78,4.46,3.62,712.22,333.35,260.99,400.93,0.12,0.25,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,6,9900,2.75,17100,4.75,-480,0.0,0.0,0.0,3.62,2.76,4.48,3.62,703.17,324.97,266.67,397.66,0.12,0.25,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,7,9480,2.63,16680,4.63,-420,0.0,0.0,0.0,3.61,2.75,4.49,3.62,695.38,317.84,272.02,395.04,0.12,0.25,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,8,9120,2.53,16320,4.53,-360,0.0,0.0,0.0,3.60,2.74,4.49,3.61,688.62,311.84,276.89,392.93,0.12,0.25,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,9,8820,2.45,16020,4.45,-300,0.0,0.0,0.0,3.59,2.73,4.50,3.61,682.87,306.74,281.32,391.24,0.12,0.25,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,10,8560,2.38,15760,4.38,-260,0.0,0.0,0.0,3.58,2.73,4.51,3.61,677.93,302.48,285.14,389.84,0.12,0.26,0.00,0.12
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,11,8340,2.32,15540,4.32,-220,0.0,0.0,0.0,3.58,2.72,4.52,3.61,673.80,298.89,288.50,388.72,0.12,0.26,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,12,8160,2.27,15360,4.27,-180,0.0,0.0,0.0,3.57,2.72,4.52,3.61,670.30,295.93,291.26,387.77,0.12,0.26,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,13,8020,2.23,15220,4.23,-140,0.0,0.0,0.0,3.57,2.71,4.53,3.61,667.20,293.26,293.81,386.95,0.12,0.26,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,14,7880,2.19,15080,4.19,-140,0.0,0.0,0.0,3.56,2.71,4.53,3.60,664.62,291.11,295.81,386.25,0.12,0.26,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,15,7780,2.16,14980,4.16,-100,0.0,0.0,0.0,3.56,2.70,4.53,3.60,662.57,289.34,297.45,385.69,0.12,0.26,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,16,7680,2.13,14880,4.13,-100,0.0,0.0,0.0,3.56,2.70,4.53,3.60,660.89,287.95,298.62,385.19,0.12,0.26,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,17,7620,2.12,14820,4.12,-60,0.0,0.0,0.0,3.56,2.70,4.54,3.60,659.62,286.89,299.40,384.77,0.11,0.27,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,18,7560,2.10,14760,4.10,-60,0.0,0.0,0.0,3.56,2.70,4.54,3.60,658.69,286.05,299.97,384.43,0.11,0.27,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,19,7540,2.09,14740,4.09,-20,0.0,0.0,0.0,3.56,2.69,4.54,3.60,657.97,285.46,300.20,384.12,0.11,0.27,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,20,7500,2.08,14700,4.08,-40,0.0,0.0,0.0,3.55,2.69,4.54,3.60,657.52,285.00,300.30,383.87,0.11,0.27,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,21,7480,2.08,14680,4.08,-20,0.0,0.0,0.0,3.55,2.69,4.54,3.60,656.97,284.54,300.35,383.57,0.11,0.27,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,22,7480,2.08,14680,4.08,0,0.0,0.0,0.0,3.55,2.69,4.54,3.60,656.68,284.21,300.29,383.35,0.11,0.27,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,23,7460,2.07,14660,4.07,-20,0.0,0.0,0.0,3.54,2.68,4.54,3.59,655.84,283.31,300.09,382.74,0.12,0.28,0.00,0.13
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,24,7420,2.06,14620,4.06,-40,0.0,0.0,0.0,3.51,2.67,4.54,3.58,654.57,282.06,300.21,381.99,0.12,0.29,0.00,0.14
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,25,7380,2.05,14580,4.05,-40,0.0,0.0,0.0,3.47,2.66,4.54,3.57,652.70,280.33,300.83,381.11,0.13,0.29,0.00,0.14
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,26,7320,2.03,14520,4.03,-60,0.0,0.0,0.0,3.47,2.64,4.53,3.56,652.37,279.93,299.98,380.56,0.13,0.30,0.00,0.15
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,27,7300,2.03,14500,4.03,-20,0.0,0.0,0.0,3.46,2.60,4.53,3.54,652.29,279.69,298.75,379.99,0.13,0.31,0.00,0.15
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,28,7320,2.03,14520,4.03,20,0.0,0.0,0.0,3.46,2.59,4.52,3.53,652.47,279.67,297.24,379.46,0.13,0.32,0.00,0.15
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,29,7320,2.03,14520,4.03,0,0.0,0.0,0.0,3.46,2.57,4.51,3.52,652.59,279.59,295.73,378.89,0.13,0.32,0.00,0.15
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,30,7340,2.04,14540,4.04,20,0.0,0.0,0.0,3.46,2.56,4.50,3.51,652.44,279.19,294.62,378.29,0.13,0.33,0.00,0.16
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,31,7340,2.04,14540,4.04,0,0.0,0.0,0.0,3.46,2.55,4.50,3.51,652.23,278.86,293.40,377.66,0.13,0.34,0.00,0.16
7.690974,15.189011,1.041400,0.630419,-0.593776,0.500003,32,7340,2.04,14540,4.04,0,0.0,0.0,0.0,3.46,2.54,4.49,3.50,652.14,278.59,292.10,377.04,0.10,0.34,0.00,0.15
