X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,0,14020,3.89,21220,5.89,-20,5.9,7.2,0.0,2.72,3.08,4.41,3.49,285.99,319.52,231.26,278.04,0.11,0.34,0.00,0.16
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,1,12800,3.56,20000,5.56,-1220,0.0,0.0,0.0,2.84,3.11,4.43,3.54,336.74,328.15,238.59,296.71,0.11,0.34,0.00,0.16
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,2,11760,3.27,18960,5.27,-1040,0.0,0.0,0.0,2.82,3.09,4.44,3.53,323.01,311.31,246.43,289.91,0.11,0.35,0.00,0.16
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,3,10860,3.02,18060,5.02,-900,0.0,0.0,0.0,2.80,3.07,4.46,3.53,310.97,297.23,254.86,284.77,0.11,0.30,0.00,0.14
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,4,10120,2.81,17320,4.81,-740,0.0,0.0,0.0,2.79,3.05,4.48,3.52,300.65,285.56,263.27,280.98,0.11,0.30,0.00,0.14
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,5,9520,2.64,16720,4.64,-600,0.0,0.0,0.0,2.78,3.04,4.50,3.52,291.75,275.72,271.47,278.13,0.11,0.30,0.00,0.14
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,6,9000,2.50,16200,4.50,-520,0.0,0.0,0.0,2.77,3.03,4.51,3.52,284.35,267.72,278.74,276.01,0.11,0.30,0.00,0.14
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,7,8580,2.38,15780,4.38,-420,0.0,0.0,0.0,2.76,3.02,4.52,3.52,278.33,261.25,285.13,274.47,0.11,0.30,0.00,0.14
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,8,8260,2.29,15460,4.29,-320,0.0,0.0,0.0,2.75,3.01,4.53,3.52,273.44,256.08,290.40,273.29,0.11,0.30,0.00,0.14
9.317879,9.517371,1.041400,0.220778,0.837412,0.499999,9,8000,2.22,15200,4.22,-260,0.0,0.0,0.0,2.76,3.01,4.54,3.52,274.06,253.92,294.77,274.28,0.11,0.31,0.00,0.14
