X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,0,14020,3.89,21220,5.89,-20,5.5,7.2,0.0,2.65,2.99,4.43,3.45,259.28,273.31,237.03,256.20,1.26,1.28,0.00,0.80
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,1,10780,2.99,17980,4.99,-3240,0.0,0.0,0.0,2.74,3.00,4.50,3.49,286.25,258.49,269.62,269.60,1.27,1.29,0.00,0.80
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,2,8500,2.36,15700,4.36,-2280,0.0,0.0,0.0,2.71,2.96,4.57,3.50,259.49,227.85,306.06,265.09,1.27,1.29,0.00,0.80
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,3,6900,1.92,14100,3.92,-1600,0.0,0.0,0.0,2.70,2.94,4.63,3.51,248.22,209.92,338.99,267.90,1.27,1.07,0.00,0.72
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,4,5800,1.61,13000,3.61,-1100,0.0,0.0,0.0,2.68,2.92,4.68,3.52,233.70,194.38,364.91,268.16,1.27,1.08,0.00,0.72
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,5,5060,1.41,12260,3.41,-740,0.0,0.0,0.0,2.67,2.91,4.71,3.52,223.96,183.77,383.90,268.86,1.27,1.08,0.00,0.72
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,6,4560,1.27,11760,3.27,-500,0.0,0.0,0.0,2.67,2.90,4.73,3.53,217.59,176.66,396.91,269.48,1.27,1.09,0.00,0.73
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,7,4240,1.18,11440,3.18,-320,0.0,0.0,0.0,2.66,2.89,4.75,3.53,213.53,171.99,405.52,269.95,1.28,1.10,0.00,0.73
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,8,4020,1.12,11220,3.12,-220,0.0,0.0,0.0,2.66,2.89,4.76,3.53,210.97,168.98,410.82,270.17,1.28,1.10,0.00,0.73
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,9,3900,1.08,11100,3.08,-120,0.0,0.0,0.0,2.66,2.89,4.76,3.53,209.47,167.10,413.98,270.27,1.28,1.11,0.00,0.74
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,10,3820,1.06,11020,3.06,-80,0.0,0.0,0.0,2.66,2.89,4.77,3.53,208.62,165.96,415.54,270.22,1.28,1.12,0.00,0.74
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,11,3780,1.05,10980,3.05,-40,0.0,0.0,0.0,2.66,2.88,4.77,3.53,208.25,165.34,416.17,270.13,1.28,1.12,0.00,0.74
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,12,3760,1.04,10960,3.04,-20,0.0,0.0,0.0,2.66,2.88,4.77,3.53,208.15,165.03,416.05,269.94,1.28,1.13,0.00,0.74
