Document: 
Variant: Untitled

WORKPLANE SENSORS
ptX,ptY,ptZ,dirX,dirY,dirZ,EML,Lux,M/P,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
5.052813,0.3479506,0.7366,0,0,1,9.571348,9.620846,0.9948552,0,9.153552E-07,2.651798E-06,1.011204E-05,3.235304E-05,7.638467E-05,0.000116206,0.0001256118,0.000114233,8.508668E-05,6.274844E-05,5.489734E-05,5.956295E-05,7.374777E-05,9.040952E-05,0.0001059488,0.0001194953,0.0001298679,0.0001384114,0.0001453791,0.0001514252,0.0001557146,0.0001574209,0.0001558821,0.0001528778,0.0001478844,0.0001428669,0.0001382055,0.0001334334,0.0001308764,0.0001293055,0.000128727,0.0001288563,0.0001285488,0.0001287304,0.0001276717,0.0001265605,0.0001260355,0.0001256918,0.0001261946,0.0001267997,0.0001275681,0.0001288247,0.0001303991,0.0001322097,0.000134737,0.0001371263,0.0001397894,0.0001420187,0.0001436082,0.0001439709,0.0001432831,0.0001416642,0.0001382636,0.0001334445,0.0001278791,0.0001215213,0.0001135111,0.0001046408,9.676612E-05,8.903746E-05,8.131835E-05,7.390175E-05,6.679878E-05,5.996846E-05,5.284616E-05,4.687398E-05,4.167092E-05,3.684171E-05,3.230375E-05,2.85321E-05,2.52833E-05,2.21679E-05,1.316102E-08,1.142735E-08,1.021835E-08,9.180431E-09,8.142511E-09,7.275673E-09,6.666045E-09,5.628134E-09
7.672426,-0.382223,0.7366,0,0,1,10.58922,10.65774,0.9935706,0,9.46057E-07,2.801912E-06,1.076254E-05,3.486658E-05,8.285363E-05,0.0001267406,0.0001372398,0.000125076,9.325416E-05,6.88469E-05,6.037666E-05,6.561224E-05,8.139462E-05,9.990822E-05,0.0001171538,0.0001321955,0.0001437072,0.0001531524,0.0001608421,0.0001674735,0.0001722992,0.0001741598,0.0001724944,0.0001692405,0.0001637237,0.0001582464,0.0001530682,0.0001478219,0.0001449456,0.0001432137,0.0001425931,0.0001427482,0.000142434,0.0001426873,0.0001414048,0.0001400811,0.0001395264,0.0001391825,0.0001398527,0.0001405634,0.0001414357,0.0001428718,0.0001445275,0.0001464749,0.0001492746,0.0001518557,0.0001548895,0.0001573268,0.0001591824,0.0001596684,0.0001589761,0.0001571651,0.000153432,0.0001480873,0.0001418192,0.0001346998,0.0001256182,0.0001156775,0.0001068721,9.827279E-05,8.981617E-05,8.157855E-05,7.374892E-05,6.612697E-05,5.823375E-05,5.162176E-05,4.585279E-05,4.045853E-05,3.549625E-05,3.130044E-05,2.777271E-05,2.430575E-05,1.303957E-08,1.17339E-08,1.003175E-08,8.726075E-09,8.23052E-09,7.4204E-09,6.114727E-09,5.619174E-09
10.30826,-1.103251,0.7366,0,0,1,8.159431,8.223242,0.9922401,0,7.118337E-07,2.126165E-06,8.231639E-06,2.670001E-05,6.371537E-05,9.786188E-05,0.0001061503,9.685679E-05,7.223438E-05,5.330478E-05,4.66759E-05,5.067614E-05,6.278496E-05,7.699321E-05,9.022856E-05,0.0001017779,0.0001105894,0.0001178391,0.0001237668,0.0001289156,0.0001325902,0.0001340779,0.0001328166,0.0001303054,0.0001261192,0.0001219125,0.0001180015,0.0001139894,0.0001118358,0.0001105548,0.0001101016,0.0001102464,0.0001099905,0.0001101812,0.0001092928,0.0001083776,0.0001079256,0.000107633,0.0001080427,0.0001085311,0.0001091556,0.0001102024,0.0001115206,0.000113036,0.0001151583,0.0001171547,0.0001193802,0.0001211966,0.0001224992,0.0001227201,0.0001220965,0.0001206744,0.0001177367,0.0001135947,0.0001088531,0.0001034339,9.661281E-05,8.907865E-05,8.236403E-05,7.576391E-05,6.918116E-05,6.283286E-05,5.677258E-05,5.095062E-05,4.489158E-05,3.980925E-05,3.538732E-05,3.128664E-05,2.743496E-05,2.422991E-05,2.147461E-05,1.883753E-05,3.341626E-09,2.923923E-09,2.645455E-09,2.22775E-09,2.088517E-09,1.810048E-09,1.531579E-09,1.392344E-09
11.91496,4.499842,0.7366,0,0,1,9.613959,9.694072,0.9917359,0,8.437417E-07,2.525692E-06,9.762116E-06,3.159802E-05,7.533701E-05,0.000115595,0.0001253609,0.0001143376,8.525744E-05,6.291243E-05,5.507423E-05,5.97702E-05,7.403831E-05,9.077623E-05,0.0001063416,0.0001199109,0.0001303101,0.0001388133,0.0001457917,0.0001518465,0.0001561923,0.0001579147,0.0001564242,0.0001534825,0.0001485577,0.0001436258,0.0001390125,0.0001343011,0.0001317912,0.0001303044,0.0001297701,0.0001299541,0.0001296583,0.0001298416,0.0001288549,0.0001278258,0.0001272908,0.0001269708,0.0001274409,0.0001280239,0.0001287602,0.0001299908,0.0001315387,0.0001333446,0.0001358349,0.0001381822,0.0001407623,0.0001428931,0.0001443703,0.0001445976,0.00014381,0.0001421049,0.0001386323,0.0001337473,0.0001281453,0.0001217733,0.0001137747,0.0001049299,9.701731E-05,8.924361E-05,8.148402E-05,7.399148E-05,6.686707E-05,6.001444E-05,5.287191E-05,4.690448E-05,4.168706E-05,3.686119E-05,3.232251E-05,2.856588E-05,2.531459E-05,2.218686E-05,1.249813E-08,1.083171E-08,9.584745E-09,8.332089E-09,7.498878E-09,6.665671E-09,5.832462E-09,4.999254E-09
9.314184,5.300128,0.7366,0,0,1,11.55765,11.64456,0.9925365,0,1.031779E-06,3.087925E-06,1.191022E-05,3.83907E-05,9.123918E-05,0.000139617,0.0001512566,0.0001378587,0.000102739,7.577889E-05,6.63006E-05,7.193902E-05,8.904952E-05,0.000109146,0.0001278751,0.0001441727,0.0001566647,0.0001669319,0.0001753233,0.0001825994,0.00018783,0.0001898844,0.0001880679,0.0001845021,0.0001785587,0.0001726053,0.000167039,0.0001613473,0.0001583369,0.0001565228,0.000155875,0.0001560672,0.0001557013,0.0001559277,0.0001547527,0.0001535111,0.0001528642,0.0001524535,0.0001530195,0.0001536806,0.0001545717,0.0001560503,0.0001579489,0.0001601336,0.0001631548,0.0001659865,0.0001691378,0.0001716929,0.0001734777,0.0001737754,0.0001728284,0.0001708153,0.0001666382,0.0001607838,0.0001540757,0.000146441,0.0001368586,0.0001262365,0.0001167445,0.0001074208,9.808133E-05,8.909241E-05,8.050446E-05,7.226512E-05,6.369753E-05,5.650647E-05,5.023723E-05,4.443006E-05,3.896959E-05,3.442331E-05,3.053027E-05,2.677344E-05,2.106288E-08,1.82893E-08,1.649056E-08,1.510376E-08,1.330501E-08,1.191823E-08,1.053144E-08,9.14465E-09
6.707351,6.093424,0.7366,0,0,1,10.83867,10.91742,0.9927867,0,9.778034E-07,2.919154E-06,1.123267E-05,3.61435E-05,8.573005E-05,0.0001310145,0.0001418802,0.0001292555,9.632271E-05,7.105336E-05,6.215626E-05,6.744462E-05,8.350857E-05,0.0001023579,0.0001199279,0.0001352326,0.0001469579,0.0001565787,0.0001644415,0.0001712663,0.000176157,0.0001780781,0.0001763752,0.0001730319,0.0001674424,0.0001618595,0.0001566258,0.0001512842,0.0001484597,0.0001467456,0.0001461414,0.0001463202,0.0001459902,0.0001462106,0.0001451005,0.0001439285,0.0001433132,0.0001429329,0.0001434503,0.0001440915,0.0001448981,0.0001462768,0.0001480548,0.0001500949,0.0001529219,0.0001555894,0.0001585318,0.000160946,0.0001626287,0.0001629133,0.0001620436,0.0001601365,0.0001562316,0.000150756,0.0001444472,0.0001372947,0.0001282829,0.0001183151,0.0001094164,0.0001006837,9.193473E-05,8.350392E-05,7.546929E-05,6.774223E-05,5.96969E-05,5.297078E-05,4.708723E-05,4.164404E-05,3.651653E-05,3.226598E-05,2.860831E-05,2.506855E-05,1.037924E-08,9.149884E-09,7.920534E-09,7.376128E-09,6.691178E-09,5.461821E-09,4.917419E-09,4.917419E-09
6.724537,8.730864,0.7366,0,0,1,9.142395,9.216096,0.992003,0,8.016288E-07,2.414816E-06,9.287351E-06,3.000481E-05,7.142627E-05,0.0001095205,0.000118747,0.0001083264,8.078622E-05,5.962962E-05,5.222275E-05,5.673195E-05,7.029483E-05,8.625148E-05,0.0001010918,0.0001140392,0.0001239301,0.0001320433,0.000138695,0.0001444376,0.0001485893,0.0001502268,0.0001488226,0.0001460053,0.0001413336,0.0001366207,0.0001322282,0.000127741,0.0001253295,0.0001238934,0.0001233886,0.0001235604,0.0001232762,0.0001234613,0.0001224735,0.0001214426,0.0001209242,0.000120602,0.000121077,0.0001216555,0.0001223569,0.000123526,0.0001249984,0.0001266965,0.0001290652,0.0001313018,0.0001338164,0.0001358573,0.0001373589,0.0001376368,0.0001369363,0.00013534,0.0001320728,0.0001274358,0.0001220861,0.0001160059,0.0001083237,9.984134E-05,9.230791E-05,8.490013E-05,7.75396E-05,7.044189E-05,6.363537E-05,5.710429E-05,5.030736E-05,4.460312E-05,3.963927E-05,3.503373E-05,3.071603E-05,2.714722E-05,2.405548E-05,2.108815E-05,9.899913E-10,7.919931E-10,7.919931E-10,5.939948E-10,5.939948E-10,5.939948E-10,3.959965E-10,3.959965E-10
9.325947,9.515363,0.7366,0,0,1,10.57725,10.71919,0.9867589,0,8.754055E-07,2.633548E-06,1.026709E-05,3.350826E-05,8.049254E-05,0.0001245951,0.0001356597,0.0001242586,9.282502E-05,6.861021E-05,6.016792E-05,6.54828E-05,8.118433E-05,9.967478E-05,0.0001168047,0.0001317651,0.0001431218,0.0001524535,0.000160076,0.0001666672,0.0001715108,0.0001734806,0.0001719489,0.0001687942,0.0001635702,0.0001582558,0.0001533731,0.000148309,0.0001456413,0.0001440917,0.0001435899,0.0001438537,0.0001436062,0.0001438547,0.000142777,0.0001416845,0.0001411132,0.0001407966,0.0001413215,0.0001419713,0.0001427574,0.0001440481,0.0001456625,0.00014761,0.00015028,0.0001527493,0.0001555112,0.0001577375,0.0001592526,0.0001594158,0.0001584776,0.0001564833,0.0001525991,0.0001471951,0.0001409471,0.0001339016,0.0001250473,0.0001152814,0.000106505,9.793093E-05,8.936112E-05,8.110805E-05,7.326986E-05,6.569187E-05,5.783305E-05,5.125427E-05,4.559266E-05,4.024147E-05,3.528289E-05,3.11842E-05,2.764565E-05,2.426253E-05,1.876965E-08,1.648444E-08,1.419925E-08,1.253473E-08,1.135968E-08,9.939901E-09,8.829747E-09,7.654696E-09
11.9377,10.28196,0.7366,0,0,1,8.595511,8.648949,0.9938216,0,7.713002E-07,2.283813E-06,8.802207E-06,2.844041E-05,6.763219E-05,0.0001035341,0.0001121666,0.0001022363,7.619632E-05,5.622198E-05,4.920714E-05,5.34075E-05,6.614698E-05,8.111546E-05,9.50727E-05,0.0001072551,0.0001165594,0.0001242175,0.0001304734,0.0001359081,0.0001397798,0.0001413285,0.0001399651,0.0001373126,0.000132858,0.0001283915,0.0001242195,0.0001199664,0.000117675,0.0001162951,0.0001158002,0.0001159425,0.0001156424,0.0001158233,0.0001148741,0.0001138945,0.0001133891,0.0001130657,0.0001135097,0.0001140239,0.0001146947,0.0001158049,0.0001172015,0.0001188183,0.0001210567,0.0001231707,0.0001255706,0.0001275255,0.0001289563,0.0001292443,0.0001286107,0.00012715,0.0001240755,0.0001197533,0.0001147348,0.0001090561,0.0001018496,9.389864E-05,8.683113E-05,7.986962E-05,7.295547E-05,6.628857E-05,5.989115E-05,5.377162E-05,4.738194E-05,4.201942E-05,3.734394E-05,3.300847E-05,2.894013E-05,2.55665E-05,2.266776E-05,1.987319E-05,2.05449E-08,1.803669E-08,1.587809E-08,1.411876E-08,1.285228E-08,1.13187E-08,9.785132E-09,8.934367E-09
