X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,0,14100,3.92,21300,5.92,60,21.9,7.2,68.9,3.57,2.62,2.90,2.96,736.51,342.36,172.29,377.12,0.81,0.80,0.14,0.55
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,1,11760,3.27,18960,5.27,-2340,32.4,16.5,71.4,3.52,2.57,2.92,2.94,698.95,306.34,183.89,358.57,0.81,0.80,0.14,0.55
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,2,10360,2.88,17560,4.88,-1400,35.6,18.1,72.5,3.48,2.54,2.95,2.93,674.99,285.53,196.78,349.61,0.81,0.80,0.14,0.55
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,3,9500,2.64,16700,4.64,-860,37.7,19.1,73.2,3.46,2.52,2.97,2.92,659.73,272.87,207.40,345.04,0.81,0.72,0.14,0.52
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,4,8920,2.48,16120,4.48,-580,39.1,19.8,73.5,3.44,2.51,2.98,2.92,649.80,264.87,215.24,342.49,0.81,0.72,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,5,8560,2.38,15760,4.38,-360,40.0,20.2,73.8,3.43,2.50,2.99,2.92,643.21,259.63,220.85,340.99,0.81,0.73,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,6,8320,2.31,15520,4.31,-240,40.6,20.5,73.9,3.42,2.49,3.00,2.92,638.89,256.22,224.61,340.03,0.81,0.73,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,7,8160,2.27,15360,4.27,-160,40.9,20.7,74.0,3.42,2.49,3.00,2.91,636.06,253.97,227.11,339.42,0.81,0.73,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,8,8060,2.24,15260,4.24,-100,41.2,20.9,74.0,3.42,2.49,3.00,2.91,634.20,252.49,228.65,338.98,0.82,0.73,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,9,7980,2.22,15180,4.22,-80,41.4,21.0,74.1,3.42,2.49,3.01,2.91,633.01,251.51,229.63,338.68,0.82,0.73,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,10,7940,2.21,15140,4.21,-40,41.5,21.0,74.1,3.41,2.49,3.01,2.91,632.24,250.86,230.12,338.43,0.82,0.74,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,11,7920,2.20,15120,4.20,-20,41.5,21.1,74.1,3.41,2.49,3.01,2.91,631.77,250.44,230.39,338.25,0.82,0.74,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,12,7900,2.19,15100,4.19,-20,41.6,21.1,74.1,3.41,2.49,3.01,2.91,631.47,250.16,230.41,338.08,0.82,0.74,0.14,0.53
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,13,7900,2.19,15100,4.19,0,41.6,21.1,74.1,3.41,2.48,3.01,2.91,631.23,249.92,230.43,337.94,0.82,0.74,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,14,7880,2.19,15080,4.19,-20,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.11,249.77,230.28,337.80,0.82,0.75,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,15,7880,2.19,15080,4.19,0,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.07,249.67,230.13,337.69,0.82,0.75,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,16,7880,2.19,15080,4.19,0,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.06,249.61,229.87,337.57,0.82,0.75,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,17,7880,2.19,15080,4.19,0,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.10,249.59,229.56,337.46,0.83,0.75,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,18,7880,2.19,15080,4.19,0,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.17,249.58,229.31,337.37,0.83,0.75,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,19,7880,2.19,15080,4.19,0,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.23,249.57,228.98,337.26,0.83,0.76,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,20,7880,2.19,15080,4.19,0,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.32,249.57,228.71,337.19,0.83,0.76,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,21,7900,2.19,15100,4.19,20,41.6,21.1,74.2,3.41,2.48,3.01,2.91,631.30,249.53,228.43,337.06,0.83,0.76,0.14,0.54
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,22,7900,2.19,15100,4.19,0,41.6,21.1,74.1,3.41,2.48,3.01,2.91,631.36,249.50,228.20,336.98,0.83,0.76,0.14,0.55
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,23,7900,2.19,15100,4.19,0,41.6,21.1,74.2,3.41,2.48,3.00,2.91,631.04,249.14,227.49,336.50,0.84,0.77,0.14,0.55
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,24,7900,2.19,15100,4.19,0,41.6,21.1,74.2,3.41,2.48,3.00,2.91,630.66,248.74,226.88,336.02,0.84,0.78,0.14,0.55
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,25,7880,2.19,15080,4.19,-20,41.7,21.1,74.2,3.41,2.48,3.00,2.91,630.17,248.25,226.37,335.53,0.84,0.79,0.14,0.56
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,26,7880,2.19,15080,4.19,0,41.7,21.1,74.2,3.41,2.48,3.00,2.91,630.24,248.12,225.50,335.17,0.84,0.79,0.14,0.56
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,27,7880,2.19,15080,4.19,0,41.7,21.1,74.2,3.41,2.48,3.00,2.91,630.25,247.99,224.60,334.79,0.83,0.80,0.14,0.56
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,28,7880,2.19,15080,4.19,0,41.7,21.1,74.2,3.41,2.48,3.00,2.91,630.30,247.91,223.68,334.42,0.82,0.81,0.14,0.56
9.322176,5.302421,1.041400,0.227341,-0.835654,0.499999,29,7880,2.19,15080,4.19,0,41.7,21.1,74.2,3.41,2.48,3.00,2.91,630.31,247.81,222.79,334.05,0.82,0.82,0.14,0.56
