X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,0,14020,3.89,21220,5.89,-20,22.1,7.2,66.9,2.56,2.84,3.04,2.85,244.07,256.54,186.38,227.11,1.52,1.54,0.12,1.00
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,1,11180,3.11,18380,5.11,-2840,33.0,16.3,69.8,2.68,2.87,3.09,2.90,291.32,256.09,205.81,246.04,1.52,1.54,0.12,1.01
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,2,9500,2.64,16700,4.64,-1680,36.8,18.1,71.1,2.68,2.85,3.13,2.91,281.18,238.50,226.07,244.51,1.53,1.55,0.12,1.01
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,3,8480,2.36,15680,4.36,-1020,39.2,19.3,71.8,2.66,2.83,3.16,2.91,268.91,225.11,242.09,242.43,1.53,1.33,0.12,0.93
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,4,7840,2.18,15040,4.18,-640,40.7,20.1,72.2,2.65,2.82,3.18,2.91,261.36,216.75,253.36,241.63,1.53,1.33,0.12,0.93
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,5,7440,2.07,14640,4.07,-400,41.6,20.7,72.4,2.65,2.81,3.19,2.91,256.58,211.42,260.95,241.28,1.53,1.34,0.12,0.93
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,6,7180,1.99,14380,3.99,-260,42.2,21.0,72.5,2.64,2.81,3.20,2.91,253.59,208.04,265.81,241.09,1.53,1.35,0.12,0.93
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,7,7020,1.95,14220,3.95,-160,42.6,21.2,72.6,2.64,2.81,3.20,2.92,251.75,205.90,268.91,240.99,1.53,1.35,0.12,0.94
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,8,6920,1.92,14120,3.92,-100,42.8,21.4,72.7,2.64,2.81,3.21,2.92,250.62,204.55,270.74,240.89,1.54,1.36,0.12,0.94
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,9,6860,1.91,14060,3.91,-60,43.0,21.5,72.7,2.64,2.81,3.21,2.92,249.97,203.72,271.82,240.82,1.54,1.37,0.12,0.94
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,10,6820,1.89,14020,3.89,-40,43.1,21.5,72.7,2.64,2.81,3.21,2.92,249.59,203.20,272.33,240.72,1.54,1.37,0.12,0.95
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,11,6800,1.89,14000,3.89,-20,43.1,21.5,72.7,2.64,2.80,3.21,2.92,249.42,202.90,272.56,240.65,1.54,1.38,0.12,0.95
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,12,6800,1.89,14000,3.89,0,43.2,21.5,72.7,2.64,2.80,3.21,2.92,249.36,202.72,272.52,240.56,1.54,1.39,0.12,0.95
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,13,6780,1.88,13980,3.88,-20,43.2,21.5,72.7,2.64,2.80,3.21,2.92,249.34,202.61,272.44,240.48,1.54,1.39,0.12,0.95
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,14,6780,1.88,13980,3.88,0,43.2,21.6,72.7,2.64,2.80,3.21,2.92,249.38,202.56,272.21,240.39,1.55,1.40,0.12,0.96
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,15,6780,1.88,13980,3.88,0,43.2,21.5,72.7,2.64,2.80,3.21,2.92,249.47,202.56,271.98,240.32,1.55,1.41,0.12,0.96
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,16,6780,1.88,13980,3.88,0,43.2,21.5,72.7,2.64,2.80,3.21,2.92,249.57,202.58,271.66,240.23,1.55,1.41,0.12,0.96
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,17,6800,1.89,14000,3.89,20,43.2,21.5,72.7,2.64,2.80,3.21,2.92,249.71,202.62,271.29,240.15,1.55,1.42,0.12,0.97
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,18,6800,1.89,14000,3.89,0,43.2,21.5,72.7,2.64,2.80,3.21,2.92,249.85,202.68,270.98,240.09,1.55,1.43,0.12,0.97
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,19,6800,1.89,14000,3.89,0,43.1,21.5,72.7,2.64,2.80,3.21,2.92,249.98,202.73,270.61,240.00,1.55,1.43,0.12,0.97
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,20,6800,1.89,14000,3.89,0,43.1,21.5,72.7,2.64,2.80,3.21,2.91,250.12,202.80,270.30,239.94,1.55,1.44,0.12,0.97
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,21,6820,1.89,14020,3.89,20,43.1,21.5,72.7,2.64,2.81,3.21,2.91,250.21,202.83,269.97,239.85,1.56,1.45,0.12,0.98
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,22,6820,1.89,14020,3.89,0,43.1,21.5,72.7,2.64,2.81,3.21,2.91,250.34,202.88,269.69,239.80,1.56,1.45,0.12,0.98
11.922948,4.502135,1.041400,0.227343,-0.835652,0.500001,23,6820,1.89,14020,3.89,0,43.1,21.5,72.7,2.64,2.80,3.21,2.91,249.83,202.32,268.55,239.03,1.56,1.47,0.12,0.99
