X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,0,14020,3.89,21220,5.89,-20,21.5,7.2,68.3,2.57,2.86,2.90,2.80,250.65,270.70,173.97,229.42,0.46,0.62,0.14,0.40
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,1,11920,3.31,19120,5.31,-2100,31.6,16.3,70.8,2.70,2.89,2.92,2.86,307.31,278.00,182.41,249.48,0.46,0.62,0.14,0.40
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,2,10620,2.95,17820,4.95,-1300,34.7,17.7,72.0,2.70,2.88,2.95,2.86,301.02,264.39,193.77,247.06,0.46,0.62,0.14,0.40
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,3,9800,2.72,17000,4.72,-820,36.6,18.7,72.6,2.69,2.87,2.97,2.86,291.22,253.65,203.26,244.15,0.46,0.58,0.14,0.38
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,4,9300,2.58,16500,4.58,-500,37.8,19.3,73.0,2.68,2.86,2.98,2.86,285.16,246.95,210.00,242.65,0.46,0.58,0.14,0.38
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,5,8960,2.49,16160,4.49,-340,38.6,19.7,73.2,2.68,2.85,2.99,2.86,281.23,242.63,214.70,241.81,0.46,0.58,0.14,0.38
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,6,8760,2.43,15960,4.43,-200,39.1,19.9,73.3,2.67,2.85,2.99,2.86,278.73,239.87,217.77,241.30,0.46,0.58,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,7,8620,2.39,15820,4.39,-140,39.5,20.1,73.4,2.67,2.85,3.00,2.86,277.17,238.11,219.78,241.00,0.46,0.59,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,8,8540,2.37,15740,4.37,-80,39.7,20.2,73.5,2.67,2.85,3.00,2.86,276.17,236.98,220.99,240.78,0.46,0.59,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,9,8480,2.36,15680,4.36,-60,39.8,20.3,73.5,2.67,2.85,3.00,2.86,275.57,236.26,221.76,240.65,0.46,0.59,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,10,8440,2.34,15640,4.34,-40,39.9,20.3,73.5,2.67,2.85,3.00,2.86,275.19,235.80,222.15,240.53,0.46,0.59,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,11,8420,2.34,15620,4.34,-20,40.0,20.3,73.6,2.67,2.85,3.00,2.86,274.99,235.51,222.39,240.46,0.46,0.59,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,12,8420,2.34,15620,4.34,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.87,235.33,222.44,240.38,0.46,0.59,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,13,8400,2.33,15600,4.33,-20,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.76,235.17,222.51,240.32,0.46,0.59,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,14,8400,2.33,15600,4.33,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.72,235.08,222.45,240.25,0.46,0.60,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,15,8400,2.33,15600,4.33,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.74,235.02,222.40,240.22,0.46,0.60,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,16,8400,2.33,15600,4.33,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.76,235.00,222.25,240.16,0.46,0.60,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,17,8400,2.33,15600,4.33,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.81,235.01,222.07,240.11,0.46,0.60,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,18,8400,2.33,15600,4.33,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.88,235.02,221.95,240.08,0.46,0.60,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,19,8400,2.33,15600,4.33,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,274.94,235.03,221.76,240.03,0.46,0.60,0.14,0.39
7.666645,-0.376248,1.041400,0.630653,0.593529,0.500000,20,8400,2.33,15600,4.33,0,40.0,20.4,73.6,2.67,2.85,3.00,2.86,275.02,235.05,221.62,240.01,0.46,0.60,0.14,0.39
