X,Y,Z,dX,dY,dZ,day,t_crit_melpeak_s,t_crit_melpeak_h,t_crit_cbtmin_s,t_crit_cbtmin_h,phase_shift_s,melatonin_supression,melatonin_supression_morning,melatonin_supression_evening,KSS_8-12,KSS_12-18,KSS_18-24,KSS_day,vPVTRT_8-12,vPVTRT_12-18,vPVTRT_18-24,vPVTRT_day,Eemel_8-12,Eemel_12-18,Eemel_18-24,Eemel_day
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,0,14100,3.92,21300,5.92,60,19.8,7.2,65.6,3.60,2.65,2.92,2.99,750.83,363.07,173.37,388.87,0.35,0.43,0.13,0.30
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,1,12600,3.50,19800,5.50,-1500,28.4,15.2,68.0,3.56,2.61,2.93,2.97,726.71,338.14,178.11,375.27,0.35,0.44,0.13,0.30
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,2,11620,3.23,18820,5.23,-980,30.7,16.3,69.2,3.53,2.59,2.95,2.96,709.44,321.89,183.75,366.97,0.35,0.44,0.13,0.30
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,3,10960,3.04,18160,5.04,-660,32.3,17.0,70.0,3.51,2.57,2.96,2.95,698.02,311.53,188.71,362.09,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,4,10540,2.93,17740,4.93,-420,33.4,17.5,70.4,3.50,2.56,2.96,2.95,690.35,304.73,192.62,359.09,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,5,10240,2.84,17440,4.84,-300,34.1,17.8,70.7,3.49,2.56,2.97,2.95,685.11,300.15,195.56,357.17,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,6,10040,2.79,17240,4.79,-200,34.6,18.1,70.9,3.49,2.55,2.97,2.94,681.53,297.06,197.65,355.90,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,7,9900,2.75,17100,4.75,-140,35.0,18.2,71.0,3.48,2.55,2.98,2.94,679.11,294.97,199.12,355.06,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,8,9800,2.72,17000,4.72,-100,35.2,18.3,71.1,3.48,2.55,2.98,2.94,677.45,293.55,200.08,354.47,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,9,9740,2.71,16940,4.71,-60,35.4,18.4,71.2,3.48,2.55,2.98,2.94,676.34,292.58,200.74,354.08,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,10,9700,2.69,16900,4.69,-40,35.5,18.5,71.2,3.48,2.54,2.98,2.94,675.58,291.92,201.13,353.79,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,11,9680,2.69,16880,4.69,-20,35.5,18.5,71.2,3.48,2.54,2.98,2.94,675.08,291.47,201.39,353.59,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,12,9660,2.68,16860,4.68,-20,35.6,18.5,71.2,3.48,2.54,2.98,2.94,674.75,291.17,201.50,353.44,0.35,0.42,0.13,0.29
5.074425,14.436260,1.041400,0.630418,-0.593778,0.500001,13,9640,2.68,16840,4.68,-20,35.6,18.5,71.2,3.48,2.54,2.98,2.94,674.50,290.93,201.59,353.32,0.34,0.42,0.13,0.29
