Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,112.8,112.8,1.000116,0.000118865586046,0.00071487097739,0.00111164231203,0.00150757709343,0.00165392918279,0.00164117493841,0.00161271903198,0.00161186643527,0.00171009238693,0.00159092922695,0.00152609062206,0.00146306787792,0.00137241510674,0.00127350616094,0.00111657571688,0.00090642116993,0.000487775720103,0.000290340449283,7.08600855432e-05,2.48847204602e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,261.4,248.9,1.050436,0.000385124778404,0.00186391668103,0.00267123893718,0.00357501031249,0.00388484500581,0.00381064839894,0.003695750318,0.00364195028669,0.00380130598205,0.00346698513022,0.00326809487888,0.00309462432051,0.00287111772923,0.00263218267355,0.002281579189,0.0018247536791,0.00102338545548,0.00061148491659,0.000214078210774,0.00010269494669
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,849.4,747.5,1.136338,0.00183409059537,0.0071524058003,0.00923796370625,0.0120846277568,0.0129121227656,0.0124103914713,0.0117719681002,0.0113311931491,0.0115106276935,0.0102116097696,0.00936714559793,0.00868360244203,0.00790541659808,0.00708243262488,0.0060053098714,0.00467813346768,0.00283866928658,0.00171876123932,0.000825939117931,0.000470088889415
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,159.3,151.2,1.053283,0.000250623505053,0.00114800641313,0.0016387913347,0.00218225625576,0.00236723438138,0.00232223822968,0.00225011195289,0.00221379107097,0.00230947835371,0.00210202978633,0.00198252283735,0.00188061251538,0.00174645111838,0.00160677076201,0.0013946457475,0.00111728778575,0.000622162937361,0.000372213438823,0.000179098744411,0.000106282679553
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,347.9,327.8,1.061077,0.00060799333005,0.0026073413319,0.00358921528095,0.00477145705372,0.00517663353821,0.0050739190774,0.00490979774622,0.00482546375133,0.00501914910274,0.00454554171301,0.00426975273876,0.00404458600678,0.0037520887563,0.00344256262179,0.0029808661784,0.00237346370704,0.00138408703788,0.00083824997273,0.000446023954282,0.000271049138973
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,905.3,835.3,1.083759,0.00187554185686,0.00731074833311,0.00949350488372,0.0125418102834,0.0135543085635,0.0132075031288,0.0127091465984,0.012418927392,0.0128121036105,0.0115220239386,0.0107440858847,0.0101236479823,0.00935751269571,0.00851379870437,0.00731785513926,0.00576061906759,0.00361782376422,0.00223745737458,0.00122828985332,0.000746619596612
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,158.4,147.6,1.073156,0.000255617662333,0.0011617760465,0.00165204259974,0.00219154497609,0.00236877507996,0.00231254246319,0.0022278278775,0.00218124623643,0.00226034835214,0.00204600435973,0.00191618452664,0.00180398437078,0.00166272926435,0.00152107261238,0.00131474813679,0.00104884941538,0.000575470236072,0.000340496186254,0.000147124403156,8.23179589133e-05
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,342.2,310.2,1.102939,0.00061792719498,0.00264295132365,0.00362786659389,0.00478633388411,0.00515216885833,0.0050000147894,0.00478540820768,0.00464842433576,0.00477162521565,0.00426980538759,0.00395278923679,0.00368889025412,0.00337481038878,0.00305937448866,0.00262212334201,0.00207314365252,0.00117183825932,0.000695525937772,0.000337232089805,0.000195540224013
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,867.5,753.7,1.150943,0.0019117823249,0.00740079092793,0.00952451687772,0.0124169723131,0.0132297382224,0.0126803589519,0.0119889399502,0.0114938492188,0.0116263985401,0.0102596600773,0.00936840497889,0.0086435348494,0.00783807167318,0.00700305862119,0.00593131128699,0.00461818714393,0.00279717257945,0.00168888826738,0.000851826560393,0.00049521488836
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,116.8,115.8,1.007951,0.000127794211949,0.000752233572712,0.00115945098514,0.00156738446094,0.00171556786518,0.0016982137895,0.00166560569778,0.00166110775899,0.00175752845826,0.00163001967303,0.00155993648514,0.00149345568207,0.0013988558203,0.00129792984808,0.00113924365724,0.000925348424062,0.000510109006427,0.00030696281101,7.99345598352e-05,3.04289708311e-05
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,262.6,247.7,1.059990,0.000387016600143,0.00188902257651,0.00270865575294,0.00361149621313,0.00391357345507,0.00382879495737,0.00370351327001,0.0036392971524,0.00378591078334,0.003443729016,0.00323753707926,0.00305869424483,0.00283370955731,0.00259806544636,0.00225681747543,0.00181094396976,0.00102794075792,0.00061801206175,0.000220848349272,0.000108081735561
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,838.4,741.6,1.130548,0.0018053669919,0.00705394672696,0.00910644955002,0.0119052120717,0.0127217749832,0.0122438032413,0.0116320385132,0.0112147056498,0.0114105928224,0.0101365068695,0.00932257587556,0.0086630206788,0.00790823291754,0.00711428542854,0.00606525148032,0.00475112569984,0.00292330607772,0.00178455996502,0.000885844579898,0.000514030689374
