Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,191.9,207.8,0.923581,0.000199213087077,0.00117042642068,0.0018090615418,0.00247024947008,0.00273967233709,0.00276149658711,0.00278007338529,0.00286313989789,0.00312452569722,0.00301607357673,0.00293478398694,0.00285098610011,0.00267982011483,0.00246623898511,0.00216261686045,0.00175447180666,0.00100292173344,0.000611589567387,0.000135973261987,3.97433463086e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,415.1,420.2,0.987958,0.000607991788366,0.0029087434691,0.00414245589528,0.00554591046116,0.00605629484474,0.00599557092957,0.00591704505436,0.00596919638352,0.00637435463479,0.00601367230767,0.00573057843038,0.00548213119391,0.00508051337344,0.00461296240739,0.00399510384135,0.00319171875967,0.00186886493423,0.00113986203395,0.000346293525089,0.000145987116036
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,1257.5,1142.6,1.100611,0.0028047117895,0.0107678087226,0.0137317041406,0.0178124064016,0.0189582310404,0.0182311044665,0.0174301139245,0.0170049703223,0.0175224377138,0.0159453426709,0.0146920258738,0.0136713182781,0.012357402055,0.010933245252,0.00923702260044,0.00717243202153,0.00439643726832,0.00267993789667,0.00119207413209,0.000651454560669
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,236.3,233.2,1.013571,0.000366453871901,0.00168710046168,0.00241388294629,0.00320186785155,0.00347406623816,0.00342036093998,0.00334892209719,0.0033469045131,0.00354600706232,0.0033168658519,0.00313874429913,0.00298422660214,0.00274962718284,0.0024888745615,0.00214338998165,0.00170895502912,0.00093773451714,0.000558200522832,0.000238080137523,0.000134517799429
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,521.7,501.1,1.041133,0.000942007663655,0.00398414154503,0.00542958439681,0.00715342863309,0.00772570079883,0.00755860083575,0.0073489470193,0.00729209353872,0.00765490345119,0.00707974656947,0.00663397209679,0.00626453688891,0.00573548663295,0.00515558789203,0.00441185783523,0.00348117956356,0.00200641574173,0.00120773804325,0.000596385850529,0.000351581265544
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,1302.9,1202.4,1.083592,0.00285772944566,0.0109567061061,0.0140152079738,0.018254924837,0.0195299735904,0.0188935545922,0.0181608388811,0.0178052922713,0.0184270655407,0.0168313464796,0.0155706054023,0.0145618992123,0.0132176172756,0.0117420346151,0.00994109183704,0.00772775218819,0.00476619630918,0.0029162613845,0.0015235059168,0.000905758961802
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,250.9,245.3,1.022917,0.000404559515759,0.00182591682027,0.00258422016598,0.00341693909591,0.00369759335988,0.00363299847354,0.00354693885348,0.00353630360969,0.00373478290788,0.00348121792985,0.00328625518415,0.00311563491244,0.00286377253928,0.00259035126061,0.00223359342966,0.00178430683138,0.000985596870333,0.000586884156311,0.00023943053714,0.000131166735125
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,516.3,488.8,1.056414,0.000946723900611,0.00400463075537,0.00543901552924,0.00713985501417,0.0076804398413,0.00748577570877,0.00724720712206,0.00715863357077,0.00747799191228,0.00688516024272,0.00642222450027,0.00603484298923,0.0055008845307,0.00493092561097,0.00421572451514,0.00332727760532,0.00191067064487,0.00114540167058,0.000527296909652,0.000299475177759
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1261.8,1133.6,1.113003,0.00286088272569,0.0109272171829,0.0139010502758,0.017963958089,0.0190734758729,0.0183034971007,0.0174473653416,0.0169625624218,0.0174090763176,0.0157725580573,0.0144702375769,0.0134243230582,0.0120985481628,0.0106881055656,0.0090273054662,0.00701638047769,0.00426831745911,0.00259062760523,0.00127711114287,0.000737408069748
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,192.0,208.3,0.922078,0.000194864247622,0.00116567141499,0.00180904101718,0.00246977565977,0.00273972760602,0.00276231784042,0.00278252721828,0.00286730653098,0.00312997585722,0.0030237320791,0.00294343303724,0.0028600663017,0.00268928317446,0.00248016675442,0.00218267907809,0.00177762130357,0.00101650957203,0.000621477205051,0.000136027063671,3.88013976364e-05
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,423.7,427.5,0.991264,0.000622438039229,0.00298594610964,0.00424682213969,0.00567286854974,0.00618702141552,0.00611981762124,0.00603407780973,0.0060810182987,0.00648498639,0.00611149133073,0.00582081595195,0.00556355573647,0.0051527573718,0.00468387082947,0.00406590923787,0.00325816595992,0.00191236654235,0.00116751621661,0.000357191967015,0.000152337793973
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,1228.5,1117.6,1.099288,0.00271494915142,0.0104972796722,0.0134157837409,0.0173902709314,0.0185096169255,0.0178096451017,0.0170340911437,0.0166264887181,0.0171332908167,0.0155975680526,0.0143762449879,0.0133869569716,0.012109748974,0.0107346806358,0.00910119304437,0.00710142272023,0.00435223312777,0.00265709653744,0.00120467061786,0.000667849778981
