Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,902.4,1040.7,0.867089,0.000536943304514,0.00425486177909,0.00793794130096,0.0109762922525,0.0125117456388,0.0129844691505,0.0133806721275,0.014044332682,0.0155472236579,0.0157762967128,0.0151591744621,0.0145168415709,0.0133802127595,0.0117656991362,0.0100251473721,0.00811570540293,0.0029132986162,0.00138890571358,0.000427134095725,0.000217736953398
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,2272.8,2567.1,0.885350,0.00226758471101,0.012379432607,0.0201302285334,0.0278293785115,0.0317103919656,0.0327354941451,0.0335877120658,0.0351299383054,0.0385951766954,0.0387069047714,0.0368761615694,0.0351802616882,0.0322748422208,0.028191812296,0.0238836732476,0.0190379494387,0.00842937276081,0.00448212560201,0.00198291754383,0.00114918506492
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,6353.6,6867.1,0.925231,0.00972325037671,0.0413072587341,0.0585190191146,0.0798642137566,0.0900658798541,0.0916314736143,0.0928308155646,0.0959832996847,0.103912464987,0.102496708016,0.0964470429294,0.0912732494476,0.0830254032759,0.071702133841,0.0601158800181,0.0469483009653,0.0261201701383,0.0153758587022,0.00742855495517,0.00432637115536
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,1528.2,1752.7,0.871898,0.00160293493868,0.00821880620993,0.013265295465,0.0184695060711,0.0211869838006,0.0219966913591,0.0226874094391,0.0238621431988,0.0263400624234,0.0264708166164,0.0253150374328,0.0242557669377,0.0223194632392,0.0195545520032,0.0165868335811,0.0131914643038,0.006212430072,0.00345094738704,0.00171086758113,0.00102911658948
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,3004.5,3383.6,0.887944,0.00356040168584,0.0172045912281,0.0265858751101,0.0367706876751,0.0419374776782,0.0432676566583,0.0443886951992,0.0464442199428,0.0509708844684,0.0509257496843,0.0484489581704,0.0462473996014,0.0424163574735,0.037030622161,0.031344870626,0.0248326803726,0.0121460821587,0.00680296593178,0.00339306984892,0.00203550929118
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,6307.3,6798.2,0.927791,0.00976168949632,0.0412583962921,0.0582881264731,0.0794458726331,0.0895106546111,0.090965412674,0.0920770831208,0.0951000179474,0.102892517518,0.101419670901,0.0953582580434,0.0902067175502,0.0820026017015,0.0708074432111,0.0593683866948,0.0463805071138,0.0257189931853,0.015108907559,0.00737919690406,0.00432395523763
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,1068.2,1201.2,0.889309,0.00110189993522,0.00588355132797,0.00960592798972,0.0131699304896,0.0149331861383,0.015378023756,0.0157440995377,0.0164336080115,0.0180437002182,0.0180862708255,0.0172494944455,0.0164500963088,0.0150921782818,0.0132480776387,0.0113039882182,0.00911783071285,0.003989424291,0.00214403685279,0.000924777642294,0.000532189893425
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,2135.6,2369.1,0.901438,0.0024500912223,0.0123846541522,0.0195094172191,0.0265803683426,0.0299990938447,0.0307473119904,0.0313499933317,0.0326052821569,0.0356485609593,0.0355734392377,0.0337947364003,0.032148399309,0.0294358108359,0.0257992451433,0.0220237131142,0.0177594662972,0.0079771438374,0.00429117867524,0.0018635032912,0.00107117864436
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,10745.4,12704.5,0.845798,0.0180682613425,0.0634822789919,0.0938705233859,0.127701459487,0.146292457086,0.153231850122,0.160430161011,0.171450804863,0.190708337831,0.192340976721,0.184983784765,0.179357355706,0.16733956711,0.147715262719,0.126791459102,0.101026105524,0.06524404546,0.0411398492377,0.0232343905335,0.0144113413194
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,790.7,907.7,0.871133,0.000601164450501,0.00394537909383,0.00696634419206,0.00962242287629,0.0109723462065,0.011376528819,0.0117169750694,0.0123016026854,0.0135953005077,0.0137368677328,0.0131673248944,0.0125903370945,0.0115937514986,0.0102223470686,0.00877375752657,0.00714830991054,0.00283502062257,0.00144530925008,0.000583394005969,0.000334769749726
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,2507.3,2821.6,0.888607,0.00289038222689,0.0142016144329,0.0220769828528,0.0306223977949,0.0349888709254,0.0361323883734,0.0370849028857,0.0387967714513,0.042535860917,0.0424830223064,0.0403539798637,0.0384464958563,0.0352172370431,0.0307520939354,0.0261178620026,0.0208019129658,0.0100411857147,0.00558666784429,0.00283276072992,0.00171818052127
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,25917.0,31541.7,0.821675,0.0455711873824,0.147514300535,0.218943878567,0.3004394736,0.347930860445,0.368619799017,0.390449175012,0.421905457428,0.472972986136,0.479601018068,0.463573112914,0.452313718216,0.424400924885,0.375626892347,0.322824790247,0.256264301662,0.173736017348,0.111431497544,0.0679653336844,0.0431915070068
