Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,352.2,412.4,0.854109,0.000240518890959,0.00172248244607,0.00301267292582,0.00421983633942,0.00484962431083,0.00506596199961,0.00525196451784,0.00554140195976,0.00616934391257,0.00621348093035,0.00602543339281,0.0058172968294,0.00540848288058,0.00483917964383,0.00417938083476,0.00342176743693,0.00144845237093,0.000768643287171,0.000193916488803,8.20473404461e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,840.6,970.9,0.865790,0.000816119247427,0.00455230720624,0.00728650279769,0.0101370272193,0.0116184612071,0.0120902679692,0.0124950105358,0.013156455406,0.0145805092615,0.0145784264512,0.0140607882951,0.0135560995361,0.0125854697522,0.0112324725439,0.00969193343215,0.00788627993144,0.00376854961193,0.00210066774614,0.000678517851398,0.000328599382175
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,2351.4,2601.1,0.903997,0.00349055614587,0.0151414539901,0.0214495401445,0.0292389273005,0.0330210218766,0.0338296268142,0.0345096351976,0.0359159311101,0.0392537508634,0.0386793314907,0.0369077353348,0.0353664097876,0.0326422163736,0.0288907143296,0.0247528638903,0.019857255108,0.0113676944823,0.00684199740204,0.00256430830369,0.00131368727317
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,780.7,935.6,0.834407,0.000873084874594,0.00410965117776,0.00629367821598,0.00902733229588,0.0105988562007,0.0112232687611,0.0117802430429,0.0125886595039,0.0140911770428,0.0141080327855,0.0136637369146,0.0132796014455,0.0123829616559,0.0110748850307,0.00954036090673,0.00761944533445,0.00427190803209,0.00256729857636,0.001420689739,0.000884138263721
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,2100.9,2512.4,0.836185,0.00254916607187,0.0113291409651,0.0167733583456,0.0241886471308,0.0285100699835,0.0302239157509,0.0317518240581,0.0339426668706,0.0379370205776,0.0378601986502,0.0365643978812,0.0355023731949,0.0330576035645,0.0294586087752,0.0252860977702,0.0200330779746,0.0118349902427,0.00721182347642,0.00415499272386,0.0025963371329
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,14484.2,19116.6,0.757675,0.0199149193903,0.0704103695421,0.107766438166,0.155541648129,0.187352860505,0.205339019103,0.223871021337,0.248290337077,0.285177598301,0.291768165005,0.288522432829,0.287346246794,0.27506983184,0.249985562884,0.219422283954,0.177120917601,0.122849773425,0.0799328443034,0.049758565835,0.0320241584415
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,301.9,317.3,0.951470,0.00042058772888,0.00198589456573,0.00292795674549,0.00392659731425,0.00433583557468,0.00434952022197,0.00435033344602,0.00444642878347,0.00479891500763,0.00467881999336,0.0044239704054,0.00418767476334,0.00381103147958,0.00334871312866,0.00284248283169,0.0022598515703,0.00109506669705,0.000616957508347,0.00025778096168,0.000143918024145
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,639.9,664.2,0.963414,0.0010042839849,0.00444656703156,0.00629504395402,0.00838756702211,0.009225147611,0.00921709095249,0.00918923372347,0.00936419935624,0.0100659677018,0.00976447588763,0.00919439626109,0.00868667848165,0.00789672268498,0.00693244035397,0.00589146525462,0.00468492826271,0.002376832654,0.00135372695724,0.000566777757512,0.000310769385078
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1461.7,1460.7,1.000718,0.00288271661321,0.011417665665,0.0150106760821,0.0196576918396,0.021348686968,0.0210404884472,0.0207301315341,0.0209058549004,0.0222026564133,0.0212849627314,0.0198485698751,0.01862542924,0.0168271153255,0.0146604128298,0.0123947677557,0.0097813746834,0.00558554997997,0.00332500023291,0.00134404552492,0.000716016569087
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,263.1,291.3,0.903182,0.000273868416963,0.00153096758429,0.00238647533859,0.00328498219495,0.00370441374048,0.00378844346403,0.00385778205594,0.00401323437763,0.00439625572977,0.00434104977594,0.00414673754302,0.00396301229131,0.00364012096462,0.0032231369843,0.00275846171874,0.00220483433228,0.00113128865298,0.000656268400159,0.00029094609212,0.000170892351963
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,612.6,658.3,0.930532,0.000840974364196,0.00394022838444,0.00569763330225,0.0077733661639,0.00871002853597,0.00883354578839,0.00891980207156,0.00920037489296,0.00997639729145,0.00974425531081,0.00922470751328,0.00876339325488,0.00800368365247,0.00703410723289,0.00597624577532,0.00471880287134,0.00258401989793,0.00152693016606,0.000758381416188,0.000455091151046
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,2428.0,2611.4,0.929797,0.00420332454263,0.0166319702555,0.0222370223049,0.0304987433836,0.0344312442261,0.0350390076984,0.0354793159012,0.0366857309095,0.0397110315305,0.0385932522033,0.0364142059232,0.0346331113105,0.0316428635162,0.027685013045,0.023395260007,0.0181884179431,0.0114430219909,0.00708503945516,0.00404268600416,0.00250132457936
