Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,706.4,806.0,0.876444,0.000478951075818,0.00346933673371,0.00630325166359,0.00866645107105,0.00983581837767,0.0101632925663,0.0104363773998,0.0109223081257,0.0120551128397,0.012202605424,0.0116876205292,0.0111639952798,0.0102601883,0.00899719698412,0.00765388835653,0.00618345462479,0.00230056717543,0.00112435764152,0.000390318298718,0.000211515701289
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,2030.7,2269.7,0.894706,0.00216418271589,0.0113657730632,0.0181772521168,0.0250501740325,0.0284546253944,0.0292611054653,0.0299175763585,0.0312007999815,0.0341642470918,0.0341813256158,0.0324549855184,0.0308850908281,0.0282382167534,0.0245637225266,0.0207348445692,0.0164409452073,0.0074000386894,0.0039633161927,0.00187871288906,0.00111156416129
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,6494.1,7017.4,0.925423,0.0101021905088,0.0424399484255,0.0598112335931,0.0815787881743,0.0920269604776,0.0936525357514,0.0949018014481,0.0981573081682,0.106204769962,0.10480890773,0.098511150679,0.0932084573655,0.0847017104064,0.0729093372566,0.060934623675,0.0473594578644,0.0272686834951,0.0162683648072,0.00772239544766,0.00442765483931
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,1050.6,1183.8,0.887545,0.00106898148465,0.00574262996577,0.00940890582307,0.0129328310337,0.0146820762655,0.0151259432759,0.0154904847544,0.0161816350075,0.0177801726037,0.0178477545443,0.0170150608537,0.0162357226166,0.0148844085266,0.0130023214802,0.0110078577457,0.0087754725568,0.0038781931528,0.00208477466326,0.000944521453541,0.000552325689891
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,2110.9,2344.0,0.900561,0.00241737183473,0.012184598686,0.019209455134,0.0262512537842,0.0296618825171,0.0303935816282,0.0309903741849,0.0322435089714,0.0352684540853,0.0352385061658,0.0334561822072,0.0318431485436,0.0291257976037,0.025371038909,0.0214499430487,0.0170477428687,0.00773671996396,0.00417561871231,0.00193947107857,0.00114415590137
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,12750.3,15149.9,0.841605,0.0228330262568,0.0754603265237,0.111475125895,0.15119914174,0.17314854048,0.181537462473,0.190483116777,0.204083810003,0.227352693979,0.229774039634,0.22097890916,0.214523147425,0.200301120646,0.1764249458,0.150985756687,0.119612933847,0.0787118814418,0.049935113728,0.0299714434018,0.0189736137365
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,1107.6,1245.1,0.889577,0.00114627090042,0.00609736507829,0.00992055619346,0.0136355625174,0.0154830605745,0.0159519127763,0.0163300098546,0.0170526718992,0.0187128499477,0.0187612304194,0.0178667614864,0.0170277617614,0.0155997352302,0.013645907661,0.0116032418985,0.00930339883718,0.00415966292891,0.00225469697865,0.00102618771975,0.000599852235457
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,2194.4,2431.0,0.902709,0.00258889057089,0.0128061252342,0.0199868726115,0.0272967259721,0.0308413422358,0.0316052990794,0.0322159505136,0.0335076046474,0.0366032043045,0.0365220943349,0.0346325662598,0.0329231515159,0.0300957229788,0.0262685988251,0.0223270209896,0.0178685137583,0.00821278114099,0.00446192140438,0.00210484441803,0.00124474840794
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,13004.0,15437.6,0.842365,0.0233282130832,0.0770790703879,0.113737161852,0.154224763868,0.176621469831,0.185183572652,0.194281956445,0.208093731037,0.231706268614,0.234086270456,0.225053958341,0.218371577612,0.203859114832,0.179687774076,0.154062929919,0.122374257008,0.0804426297896,0.051011452859,0.0305765194255,0.0193467006039
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,729.0,832.9,0.875230,0.000473705987294,0.00354329478425,0.00650040867238,0.00892956909235,0.0101365665908,0.0104895191803,0.0107801910642,0.0112862430485,0.0124560170231,0.0126131348491,0.0120816021665,0.0115327412918,0.0106042845642,0.00933127435816,0.00799557065181,0.00652823977388,0.00240154911831,0.00116565167459,0.000381222764091,0.000201729367169
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,2004.4,2240.0,0.894826,0.00211501322397,0.011214891579,0.0179531481839,0.0247067425288,0.0280667544989,0.0288834112257,0.0295487047466,0.0308112380823,0.0337207967054,0.0337278272368,0.0320179192835,0.0304403905695,0.0278380830182,0.0242804610371,0.0206247577818,0.0165066891004,0.00745863487561,0.00400669104863,0.00182609303748,0.00107040309946
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,6249.2,6759.4,0.924524,0.00958627586835,0.0406554953953,0.0575590863309,0.0784451562524,0.0884918070947,0.0901175784269,0.0913684187176,0.0945243216474,0.102280820533,0.100970537789,0.0949234659005,0.0897801680602,0.0816272758655,0.0704524621448,0.0592226172841,0.0464350854314,0.0263977032766,0.0156711004851,0.0073330839825,0.0041887515612
