Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,203.3,226.1,0.899338,0.000205886368807,0.00121060088017,0.00187869857888,0.0025755512644,0.002873748221,0.00291581320139,0.00296181660019,0.00308127639263,0.00339181817981,0.00331231031444,0.00323463854879,0.00315034470591,0.00295955421617,0.00270990929934,0.00237092955491,0.00191827276606,0.00111309926131,0.000682521887779,0.000146758163802,4.04437820958e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,442.9,458.6,0.965799,0.000642666512789,0.00306624933451,0.00436484106596,0.00585292391919,0.00641189880214,0.00637651362746,0.00633812752586,0.00644873863916,0.00694094886156,0.00662177380359,0.00633439616663,0.00607630786279,0.00563076324691,0.00508936167757,0.00440045286071,0.00351180683195,0.00207605627995,0.0012704982367,0.000370483811718,0.000149560962167
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,1283.2,1177.6,1.089676,0.00288087554173,0.0110292776499,0.014030874423,0.0181439630054,0.0192929220315,0.0185590584704,0.0177911952183,0.0174222233799,0.0180316338733,0.0165422561845,0.015260596074,0.0142191360712,0.0128316171897,0.0112927055998,0.00951414065313,0.00737772065639,0.0045216674082,0.00275760185265,0.00121567812412,0.000662173670947
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,255.6,255.8,0.999563,0.0004014609575,0.00182747814732,0.00259734495951,0.00344451021059,0.00374148842825,0.00369069404245,0.00362941239506,0.00364725168908,0.00388471732725,0.0036654177931,0.00347361419233,0.00330380585927,0.00303773790464,0.00273241935245,0.00234609151723,0.00186649246364,0.00102755387923,0.00060998914987,0.000240108460654,0.000129127747896
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,526.6,505.8,1.041179,0.000967541125366,0.00406902505147,0.00551955576498,0.00724300861703,0.00780054649014,0.00761752811488,0.00740524664674,0.00735118177538,0.00772514593477,0.00717995480063,0.00671062795809,0.0063173214172,0.00575284085908,0.00512455076624,0.00436120798828,0.00342748150081,0.00196618203972,0.0011783230246,0.000541976349422,0.000307850286106
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,1288.3,1177.6,1.094026,0.00292114855367,0.0110999000998,0.0140959415798,0.0182230577065,0.0193805910823,0.0186486855187,0.0178617880883,0.0174708202666,0.0180473035783,0.0165226704846,0.0152124610152,0.0141518160722,0.012752625541,0.0112105279114,0.00942403364742,0.00729055589494,0.00444534892225,0.0027014115235,0.00132785935674,0.000766821932892
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,258.4,258.7,0.998719,0.000419068055393,0.00186252959411,0.00262188218886,0.00347562634008,0.00377821209267,0.00373109205325,0.00367159712627,0.00369061031229,0.00393160836112,0.0037070932255,0.0035130558664,0.00334213470948,0.00307331916532,0.00276896935432,0.00238326341231,0.00190045351003,0.00106023547636,0.000633877530146,0.000262214131103,0.000145587343095
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,547.2,526.2,1.039913,0.00101322254475,0.00423117624991,0.00572542746312,0.00751238307787,0.00809799607757,0.00791786508066,0.00770186656614,0.00764846342541,0.00803718079044,0.00746961629088,0.00698203818288,0.00657368406879,0.00598940502644,0.00534560219287,0.00456303058199,0.00359834564489,0.00206669949473,0.00123971905549,0.000598456215536,0.000348656213051
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1310.3,1206.6,1.085889,0.00293628415088,0.0111827695758,0.0142344889851,0.0184314260423,0.0196547737055,0.0189698944322,0.0182185978234,0.0178624159452,0.018485396926,0.0169543077841,0.0156412071196,0.0145764181302,0.0131614328953,0.0116056302375,0.00979948348033,0.00762054621723,0.00465569577056,0.00283386952799,0.00143742658639,0.000843418863358
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,213.3,237.6,0.897471,0.000219008401893,0.00127229414119,0.00196261277349,0.00269326154984,0.00300991492271,0.00305881333338,0.00311139086138,0.00323949990729,0.00356639340658,0.00348331090766,0.00340081976787,0.00331072134987,0.00311070885422,0.00285192065215,0.00250133366585,0.00203050087325,0.00117718276778,0.000721773797355,0.000155155511168,4.24747191828e-05
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,451.3,463.3,0.974025,0.000668466671974,0.00315758915345,0.0044782183755,0.00598798471492,0.00654880309257,0.00650291896749,0.00644874531849,0.00654223254158,0.00702020338954,0.00667733579875,0.00637188819239,0.00609622800622,0.00563895401219,0.00509663212678,0.00441086784241,0.00352944693885,0.00206733140693,0.00126069811105,0.000376269153951,0.000156879911053
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,1244.2,1144.5,1.087026,0.00275288242988,0.0106303118092,0.0135701944484,0.0175569683388,0.0186869657052,0.0179964376282,0.017269757208,0.0169268767356,0.017523211012,0.0160857259814,0.0148487505795,0.0138346023513,0.0124926069112,0.0110177624873,0.00931533043663,0.00726860475851,0.00442934334248,0.00269702892973,0.00116170318515,0.0006267979189
