Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,447.6,454.6,0.984703,0.000492362285369,0.00293712315394,0.00460492129922,0.00604476606652,0.00653950504115,0.00642953496502,0.00633977687321,0.00640867494001,0.00684882053617,0.00677724363114,0.00630112732102,0.0058540460693,0.00522112578188,0.00442754162477,0.00366422096821,0.00286524896024,0.00121424630846,0.000639578652437,0.000187232171312,9.02634876127e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,990.7,989.7,1.001002,0.00140382474149,0.00707557078609,0.0103688107317,0.0134978622762,0.0145398153209,0.0142270725007,0.0139608881643,0.0140598796209,0.0149506342404,0.0146873677072,0.0135810447801,0.0125946417839,0.0112178623121,0.00949996879837,0.00786148457151,0.00612448074261,0.00273997175782,0.00146128661135,0.000544359349536,0.000288707623661
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,2874.1,2780.3,1.033751,0.00589778800629,0.0236174041538,0.0310845648718,0.0398550796204,0.0425693915993,0.0412437887114,0.0401146814834,0.0400651225711,0.0421526333869,0.0408742823864,0.0374609224272,0.0345976356127,0.0306840141572,0.025821434307,0.0212498490313,0.0163520546496,0.00859505610983,0.00490216663124,0.00221209258949,0.00124931766344
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,759.1,766.2,0.990798,0.00126549255673,0.00551863762064,0.00778517696939,0.0102088977791,0.011088353809,0.010911490542,0.0107576554011,0.0108795040632,0.0115913832493,0.011366061119,0.0105286580701,0.00980558155087,0.00875422300551,0.00742379869482,0.00613530950265,0.00473538687746,0.00238753765995,0.00136030647979,0.000699659923043,0.000422102573681
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,1670.7,1676.0,0.996843,0.00305479195354,0.0125942059766,0.0171984120009,0.0225114092973,0.024440304052,0.0240143955049,0.0236445052158,0.0238858793141,0.0253920895241,0.0248198047846,0.0229277041606,0.021332535784,0.019033015214,0.0161139661176,0.0133024666654,0.0102283940835,0.00538016630963,0.00310194541978,0.0016638080372,0.00100790012616
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,4235.9,4167.0,1.016546,0.00890747977004,0.0341370406874,0.0442863009013,0.0576447299311,0.0623369204408,0.0609077444485,0.0596482967951,0.0599386708706,0.0632596526284,0.0614162101402,0.0563796896865,0.0522544408207,0.0464471180806,0.0390631285258,0.0320726876059,0.0244344068816,0.0138688258828,0.00816986364772,0.00441304940966,0.00265957663901
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,592.0,587.6,1.007444,0.00102424725651,0.00446223448348,0.00626453894327,0.00810771087453,0.00869957535364,0.00848795199368,0.00831856306605,0.00837158818603,0.00888550633011,0.0086939139081,0.00803452439841,0.00745577950322,0.00663568157104,0.00562091990897,0.00464759599419,0.00360128528084,0.00177005491701,0.000995985695437,0.000438190538381,0.000247693938001
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,1138.1,1114.6,1.021080,0.00213850979599,0.00896763333769,0.012213957567,0.0157137637249,0.0167948073945,0.0163165809019,0.0159241015341,0.0159673047873,0.0168816691494,0.0164343428573,0.0151275882331,0.0140057390609,0.0124427564355,0.0105263356542,0.00870381029959,0.00673562848271,0.00337067837872,0.00189834874887,0.000859889048563,0.000488343066087
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,2345.0,2225.3,1.053824,0.00527375600206,0.0202733148849,0.0260229765838,0.0330374581935,0.0349511547737,0.0335948250362,0.0324737049098,0.0322621034212,0.0337750483942,0.0325590615902,0.0297288993759,0.0273579355593,0.0241717203449,0.0203373639872,0.0167617168164,0.0129018770683,0.00685111703039,0.00391739224237,0.00181545948342,0.00103260414633
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,397.1,401.1,0.990094,0.000499530425528,0.00272208340443,0.00411281742008,0.00538748066398,0.00581250018022,0.00569632430437,0.00561046863263,0.00566942129986,0.00605106056682,0.005970824623,0.0055425414118,0.00514367357788,0.00458169268546,0.0038869197487,0.00322560029281,0.00252141091969,0.00113862664204,0.000620166694615,0.000204615913637,0.000106494755374
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,900.4,889.3,1.012469,0.00150364903171,0.00681748695842,0.00951961739231,0.0123501668109,0.0132616247105,0.0129189983035,0.0126424169642,0.0127046304912,0.0134606793211,0.0131503018494,0.0121231387135,0.011220343498,0.00997085217987,0.00843824160187,0.00699125340096,0.0054263250334,0.00262701158142,0.00145687922582,0.00063224136353,0.000360415174711
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,2828.5,2714.9,1.041826,0.00631570702162,0.0239943791479,0.030624870723,0.0393189101889,0.0419897775195,0.0405977861024,0.0394199656552,0.039319930853,0.0412399911929,0.0397995522533,0.0363820739955,0.0335400396757,0.029675063395,0.0249348352485,0.020499319078,0.0156677447349,0.00871128544903,0.00507866578039,0.00263833123229,0.00156911957076
