Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,524.4,587.6,0.892365,0.000364549725618,0.0026933404613,0.00477043761716,0.00652329065574,0.00735782055202,0.00755014737087,0.00770434777609,0.00801553637142,0.00880443988683,0.00886567592479,0.0084615693129,0.00805057245638,0.00737096561512,0.00644922726778,0.00547745374372,0.004426045897,0.00172154197106,0.000864977945076,0.000226717522757,0.000103100215463
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,1207.6,1331.4,0.907020,0.00122995080533,0.00692868160383,0.0111517918458,0.0151588028294,0.017031043093,0.0173813331525,0.0176660394768,0.0183249797979,0.0200249572036,0.0200048881862,0.0189806603994,0.0180225489597,0.0164619355163,0.0143590490327,0.012173766145,0.00975946858262,0.00426590838641,0.00226413893964,0.000800071299102,0.000419237592483
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,3866.6,4170.1,0.927220,0.00574193261554,0.0255052164297,0.0365670912572,0.0490926222572,0.0548640549967,0.0556267754139,0.05624938183,0.0580952662337,0.0629506166773,0.0622344357501,0.0586860811149,0.0556224605836,0.0506951974253,0.0439464522511,0.0370371515672,0.02928525217,0.0163479751174,0.00968883683314,0.00357305788143,0.00180529402815
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,1108.4,1248.3,0.887945,0.00140910517201,0.00647240431133,0.00975811177075,0.0135456942504,0.0154786682787,0.0159616208298,0.0163751349515,0.0171453304752,0.0188323886722,0.0187764762247,0.0178556071639,0.0170568326315,0.0156240494068,0.0136330940035,0.0115275284484,0.00908316191235,0.00476396621444,0.00277719248845,0.00152089024757,0.000938232144342
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,2782.3,3113.2,0.893709,0.00382852280307,0.0167818211915,0.0245087569356,0.0340488484215,0.0389144229904,0.0400896445556,0.0410797160782,0.0429752345143,0.047060977667,0.0467626341192,0.0443289619575,0.0422644268991,0.0386521554691,0.033615383266,0.0283437191173,0.0221906362665,0.0122127352989,0.00720340777625,0.00402635060918,0.00248333885028
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,8883.5,9728.6,0.913134,0.0142890678787,0.0576223203809,0.0796041491994,0.109903656168,0.125135607169,0.128126728438,0.13060708167,0.135844193467,0.147507732614,0.14546309634,0.136954089175,0.12995121398,0.118320197867,0.101995381252,0.0852702967085,0.0658784447796,0.0405665681425,0.0248492223288,0.0129441538135,0.00766655340214
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,437.8,455.2,0.961642,0.000613605739002,0.0029195022495,0.00432486944694,0.00574923664567,0.00631636673227,0.00630196430066,0.00627829593951,0.00639937707256,0.00688028007918,0.00675305916172,0.00633262698487,0.00594772431743,0.00536476251167,0.00463846027348,0.00389676243424,0.00307666109452,0.00145939222273,0.000813128559197,0.00033875381393,0.000188597930064
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,940.6,963.5,0.976180,0.00147177976765,0.00662816505021,0.00944803137891,0.0124708978323,0.0136362416385,0.0135371454928,0.0134280713021,0.0136337631393,0.0145887631819,0.0142421323008,0.0132952596455,0.012455988071,0.0112114410038,0.00967470829212,0.00812673763864,0.00640464630625,0.00316779776878,0.0017835184617,0.000745161396505,0.000410382656862
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1970.3,1943.7,1.013709,0.00390693051725,0.0156205672039,0.0206131798156,0.0267888582192,0.0289274448671,0.0283390975295,0.0277898314303,0.0279171644322,0.0295223756919,0.0284803374318,0.0263265056119,0.0244885294831,0.0218882205976,0.0187448212138,0.0156612614472,0.0122326880181,0.00670846345223,0.00391772222808,0.00165217022365,0.000903201853216
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,377.2,406.1,0.928810,0.000426328461985,0.00229261092046,0.00354968869309,0.00481816199998,0.00537494955633,0.00543141568423,0.00547652630803,0.00564472041583,0.00612859787431,0.00606909788136,0.00572850439171,0.00541553803572,0.00491097130303,0.00426308815602,0.00359548067243,0.00284165601105,0.00138478526728,0.000783559593872,0.000351701754808,0.000206152131373
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,890.8,937.3,0.950369,0.00131479041877,0.00596737365011,0.00853983881767,0.0115121560227,0.012782029964,0.0128344779062,0.0128633341766,0.0131821462006,0.0141985727405,0.0139249189551,0.0130471543749,0.012282472901,0.0110952675688,0.00958437074634,0.00805285375436,0.00630595383321,0.00335956058368,0.0019632132356,0.00100869050001,0.000618100389015
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,3558.8,3702.5,0.961169,0.00665483904461,0.0258235497773,0.0340459190562,0.0459487526243,0.0511812091235,0.0513347462921,0.0513770484839,0.0525687641621,0.0563041532071,0.0548029765512,0.0510375690969,0.0479615501705,0.0432191134424,0.037047321757,0.0308608832454,0.0237214065906,0.0145698015253,0.00889902737191,0.00501700530814,0.00307153997244
