Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,174.3,191.9,0.908402,0.000180239224858,0.00104953625684,0.00162330500626,0.00222186842643,0.00247306557533,0.00250279105891,0.00253362089483,0.00262569549053,0.0028810312867,0.00280022750232,0.00273176813086,0.00265925434239,0.00250024097657,0.00229680461485,0.0020126756616,0.00163098566976,0.000944508472875,0.000579283770422,0.000129679146288,3.85410621358e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,373.0,382.4,0.975310,0.000536637019175,0.00258920930281,0.00369821591315,0.00495406706751,0.00541861746598,0.00537717082885,0.00532771830581,0.0053997770726,0.00579363064969,0.00550086809453,0.00525402752199,0.0050342083742,0.00466852068384,0.00423045869746,0.00366250584713,0.00292573928395,0.00171768612961,0.00104827269149,0.000312696326429,0.000130219568099
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,1098.6,1005.8,1.092257,0.00244600426375,0.00940667973999,0.0119898552146,0.0155303972014,0.016525022012,0.015905044496,0.0152372331041,0.0149075344646,0.0154060501594,0.0140927720153,0.0130030383141,0.0121178433214,0.0109609625027,0.00967778976972,0.00816773368845,0.00634212430389,0.00388766915996,0.00237170448176,0.0010729811265,0.00059294600814
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,224.0,222.6,1.006191,0.000354942176165,0.00161092572022,0.00228124920171,0.00302557665652,0.00328420590053,0.00323746568108,0.00317685064277,0.00318609457984,0.0033845914383,0.00317893144222,0.00301070778687,0.00286202934057,0.00263261908442,0.00237408008713,0.00204102493857,0.00162497100509,0.00090410791767,0.000539377566639,0.000209304208369,0.000111602082696
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,463.6,443.1,1.046241,0.000846901753851,0.00358019015181,0.00486469697629,0.0063895209846,0.0068780721056,0.00671117630246,0.00651419202342,0.00645634098558,0.00677214742532,0.00627094393842,0.00586003351033,0.00551517476061,0.00502791828993,0.00449059962956,0.00382673725543,0.00301042345403,0.00172650367882,0.00103427832359,0.000465761013515,0.000261574824192
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,1137.6,1027.3,1.107291,0.00259830104604,0.00987214775809,0.0125300929661,0.0161845641821,0.0171750710687,0.0164827410942,0.0157313714992,0.0153234813276,0.0157647320311,0.0143469165549,0.0131702732666,0.0122207940941,0.011007299843,0.00968194691199,0.00813936190552,0.00629441788757,0.00383068359921,0.00232402324538,0.00113603806251,0.000652987088515
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,213.9,212.0,1.008844,0.000336375447573,0.00153382617332,0.00218237468353,0.00289092945671,0.00313766797248,0.00309288755504,0.00303289488479,0.00303653661807,0.00322226902646,0.00302488409659,0.00286239322422,0.00271979428652,0.0025027774662,0.00226026294211,0.00194788966548,0.00155557674456,0.00085399274981,0.000507856173529,0.000218771923853,0.00012428425925
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,474.4,459.0,1.033561,0.000856579487912,0.00361488678071,0.00492121771078,0.00648132439451,0.00700628348943,0.00686919316634,0.00669446484011,0.00666017643831,0.00700645328694,0.00651157286335,0.00610509321446,0.00576484172641,0.00527288262224,0.00473124326136,0.00405280994313,0.00320514955984,0.00184582732155,0.0011105698839,0.000543721441608,0.000319211748927
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1171.4,1091.2,1.073578,0.00255753605011,0.00980413872885,0.0125436705279,0.0163329609695,0.0175010484241,0.0169726831287,0.016363483521,0.0160964940891,0.0167094301335,0.0153406339961,0.0142094322659,0.0132959038173,0.0120675271039,0.0107096345518,0.0090852089265,0.00709021649492,0.00436843499813,0.00267268282999,0.00138995063464,0.000825071019023
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,180.9,200.0,0.904966,0.000181456761604,0.00107915979507,0.00167685851806,0.00229830159608,0.00256241249209,0.0025984697294,0.00263435092992,0.00273350576998,0.00300107411771,0.00291963103009,0.00285048400098,0.00277559794962,0.00261150737075,0.00240323356255,0.00211315924519,0.00172034461941,0.000992571085164,0.000611050612299,0.000131048250156,3.48293145363e-05
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,390.3,399.8,0.976269,0.000573454501458,0.00272207853102,0.0038702695943,0.0051813559689,0.00566863917934,0.00562823450176,0.00557629562615,0.00565242775061,0.00605757709614,0.00574730177697,0.00548717020379,0.0052545288926,0.00487230755933,0.00442058110692,0.00383735383381,0.00307843181477,0.00180221810585,0.0010998637273,0.000331644904448,0.000140038605111
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,1104.0,1009.9,1.093148,0.00243639555171,0.00942296158344,0.0120459864399,0.0156015071522,0.0166057868009,0.0159854081884,0.0153173311815,0.0149844389227,0.0154744130449,0.0141457764706,0.0130473024312,0.0121427184343,0.0109773655664,0.00969884911801,0.00820927837139,0.00641028263016,0.00389348238507,0.00236717922204,0.00103398206927,0.00056113838812
