Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,402.5,513.8,0.783277,0.000236528247192,0.00169885000374,0.0030947817842,0.00448704359938,0.00533068923023,0.00575993922347,0.0061556091613,0.00667862917666,0.00762891380252,0.00779541355794,0.00774111126048,0.00764564600354,0.00727492219177,0.00668777898088,0.00591050468463,0.00494077051096,0.00207884599418,0.00109609549103,0.000320006610042,0.000152339557744
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,1006.2,1272.8,0.790495,0.000836868178922,0.00468486411162,0.00777355557957,0.0112317118608,0.0133488410204,0.0143979661553,0.0153757433102,0.0166795452666,0.0189749124906,0.019249639953,0.0190354560117,0.0187974231295,0.0178700617103,0.01635602223,0.0143915646402,0.011879864757,0.00616193966117,0.00359909207819,0.00120361596249,0.000579409843339
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,3003.2,3648.7,0.823074,0.00403592598999,0.0167831453173,0.024424561857,0.0346012502615,0.0405181655917,0.042997238038,0.045351059921,0.0487238731509,0.0547271592243,0.0547367848305,0.0535372403229,0.0526239277439,0.0498250230236,0.045259624778,0.0396121087395,0.0321076927388,0.020191577754,0.0126973920034,0.00663038549221,0.00400979948947
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,1016.2,1332.4,0.762655,0.000924531335706,0.00450486436232,0.00718732592879,0.0108029402059,0.0132108351087,0.0145343316154,0.0157734772548,0.0173635486763,0.0199537234243,0.020243524375,0.0200530980692,0.0198985912632,0.0189465510396,0.0173614101036,0.0152514220319,0.0123813874499,0.00716208458231,0.0043736287376,0.00249017111109,0.00156594197052
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,6991.5,10304.1,0.678512,0.00731958873799,0.027058682854,0.0450152634249,0.0679402029064,0.0854738249255,0.0979443090886,0.111192836034,0.127919656135,0.151871175447,0.15838972363,0.161246223725,0.164775282619,0.16174922252,0.151468506959,0.136443260296,0.112860711734,0.079127084886,0.0521493877922,0.033021080391,0.0215500867946
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,9900.8,13646.1,0.725542,0.0115584610176,0.0440801512014,0.0684799713548,0.101885199464,0.125479467566,0.14006729292,0.155022887852,0.174190570151,0.202738056719,0.208166346735,0.208782921191,0.210515676398,0.2040597677,0.188854767305,0.168182146634,0.137475586272,0.0956483909893,0.0625941444602,0.0391691117208,0.0253651057306
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,318.8,358.4,0.889380,0.000385310465371,0.00187733370485,0.00286328737499,0.00393524846932,0.00445542204236,0.00458779949042,0.00469562697591,0.00489859406281,0.00539231877695,0.00531842895924,0.00513117855568,0.00494997509835,0.00460254884497,0.00415456706493,0.0036187993098,0.00296922610918,0.00142658943263,0.000805870921803,0.000318172419987,0.000172948175439
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,694.8,784.2,0.885983,0.000899770102851,0.00419765884857,0.00624724821947,0.00855802523966,0.00969151341588,0.00998779805647,0.0102396454286,0.0107054707979,0.0117980947858,0.0116375790774,0.0112350516053,0.010859518034,0.0101240752548,0.00915728111133,0.00800899234815,0.00659747551615,0.00338654503772,0.00196374084328,0.000702602106374,0.000357840413903
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1522.5,1636.2,0.930517,0.00255599562847,0.0105489826671,0.0144147714005,0.0193919037346,0.021628909634,0.0219120655889,0.0221234352984,0.0228032843176,0.024744708627,0.0240472762387,0.0229160098244,0.0219329704415,0.0202725655432,0.0181562834938,0.0157718428901,0.0128514432975,0.00740398119991,0.00447103626088,0.00167739123238,0.000857756482463
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,306.8,373.7,0.820968,0.000269039555204,0.00152740479892,0.00247258469838,0.00353949331322,0.00414460160014,0.0044017735922,0.00463359822219,0.00497056088972,0.00560412979536,0.00562119881144,0.00550636668871,0.00539479872998,0.00508116912844,0.00463500381635,0.00406703852003,0.00333183237371,0.00177925901891,0.00105808250054,0.000526201053495,0.000323934132309
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,778.1,923.9,0.842165,0.000883063010779,0.00421733640597,0.00636045967336,0.00907531128302,0.0106026052475,0.0111907725993,0.0117077421177,0.0124695893713,0.01392242286,0.0138298352413,0.0134303117131,0.0130792296975,0.0122510126311,0.0110833874372,0.00966096672499,0.00781635290367,0.00441565960454,0.00266771677719,0.00146466234221,0.000927530777778
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,3502.5,4161.3,0.841678,0.00473424556139,0.0197275724034,0.0279077895555,0.0402772941296,0.0475579330468,0.0504604997025,0.0529917947147,0.0565448770444,0.0629761373733,0.0622636314966,0.0602005094141,0.0585632351884,0.0547400758788,0.0491177195193,0.0423976139017,0.0336471343643,0.0216548159873,0.0136117718398,0.00768602779556,0.00476348455768
