Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,433.4,443.0,0.978330,0.000468842812712,0.00280029264085,0.0044157874437,0.0058182475556,0.00631631041136,0.00622867089217,0.00615655355942,0.00623525094513,0.00667603245249,0.00660760260978,0.00615505530501,0.0057280743058,0.00511793628564,0.0043508089228,0.00360531425075,0.00282114334798,0.00120125035999,0.00063410456477,0.000186609612217,8.92713898558e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,934.5,939.5,0.994706,0.0013126574431,0.00659268697342,0.00969224358549,0.0126615185738,0.0136821866642,0.0134218376807,0.0132072009886,0.0133251226109,0.0141944335526,0.0139462107918,0.0129217823297,0.0120006083679,0.010707242842,0.00908937580301,0.00753451350798,0.00587829482024,0.00266778394676,0.00143920916212,0.000527747668324,0.000278202982769
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,2768.8,2697.6,1.026391,0.00546388171423,0.0223365230737,0.0296745430256,0.0381710425949,0.0408978018893,0.0397474961616,0.038769372602,0.0387949472711,0.0408965943647,0.0396877221034,0.0364496860822,0.0337215185402,0.0299641545664,0.0252981936841,0.0208710677761,0.0161125958573,0.00850901210437,0.00487566512341,0.0021029659319,0.00116085354617
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,748.2,761.6,0.982490,0.00123293224769,0.00536050096555,0.00757545145768,0.00998185592291,0.0108903006962,0.0107604503881,0.010643821518,0.0107908599344,0.0115235660772,0.0113066131045,0.0104926881915,0.00979238767454,0.00876349631007,0.00745159177764,0.00616977141307,0.00476866697846,0.00244518484096,0.00140479670376,0.000730001907069,0.000441119032765
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,1659.6,1680.5,0.987552,0.00295638788966,0.0122599967482,0.0168409832678,0.0221718393463,0.0241895125065,0.0238680337874,0.0235839994806,0.0238949641337,0.0254606391898,0.0249120741686,0.0230645329336,0.0215089370435,0.0192358358012,0.016324135679,0.0135024726016,0.0103935604621,0.00550988593034,0.00318579286189,0.00172259111891,0.00104631723408
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,4381.3,4357.8,1.005383,0.00902691747188,0.0345955273577,0.0450237125509,0.0590151784316,0.0642059027199,0.0630371145387,0.0620059650396,0.0625179044712,0.0661691337278,0.0643168484187,0.0591992637967,0.054989234235,0.0489982079178,0.0413172685174,0.0339826560787,0.0258930620147,0.0149188431415,0.00884768132137,0.00483836169517,0.00292598352071
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,519.6,518.7,1.001679,0.000866204413581,0.00385277633481,0.0054610938937,0.00708595398136,0.00762277590594,0.0074524241412,0.00731598900102,0.00737503981895,0.00784390981292,0.00767928662111,0.00711176919946,0.00660733935987,0.00589039754567,0.00500370573772,0.00414631631309,0.00322095305353,0.00157792125471,0.000889301108405,0.000374137288581,0.000207957410147
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,1043.5,1023.9,1.019093,0.0019402619554,0.00817420362053,0.0111674944879,0.0143808240471,0.0153901170332,0.0149626246681,0.0146145867811,0.0146608422993,0.0155132447113,0.0150939931436,0.0139065217857,0.0128820933236,0.0114545324722,0.00971003864219,0.00804136875144,0.00623342173661,0.00312167040103,0.001758095009,0.000784095382707,0.000441283663523
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,2205.7,2095.2,1.052727,0.00497656869443,0.01906985056,0.0244218685859,0.0310366084145,0.0328620414362,0.0316009142669,0.0305594864718,0.0303785107213,0.031811004422,0.0306414197206,0.027991097686,0.0257734151297,0.0227882774426,0.0192078954674,0.0158454366264,0.0122098820898,0.00654401162698,0.00375848786365,0.00170423431637,0.00095915423306
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,374.0,380.1,0.983909,0.000459542693209,0.00253710525771,0.00383628757116,0.00504337005169,0.00546000066979,0.00536758083491,0.00529921232425,0.00536736059709,0.0057369085108,0.00565984359313,0.00526294875307,0.00489297111674,0.00436467633864,0.00371274211832,0.00308359215781,0.00241029208096,0.00110903712252,0.000608507991451,0.000201949208864,0.000105213516661
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,852.3,845.7,1.007883,0.00139552451225,0.00638233555973,0.00894915878516,0.0116439831971,0.0125319446582,0.0122327892129,0.0119935432342,0.012068796865,0.0128022509402,0.0125039692775,0.0115460621958,0.0107023561909,0.00952271860867,0.00807861483023,0.00669861180747,0.00520353153587,0.00253459502445,0.00141272586274,0.000615535887875,0.000353004687993
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,2671.0,2575.5,1.037054,0.00594580069957,0.0224882553833,0.0286881229121,0.0369574135152,0.0395782005826,0.0383564087645,0.0373142481708,0.037271567435,0.039138674391,0.0377583272716,0.0345558861429,0.031900533287,0.0282665120517,0.0237975911383,0.0195780766146,0.0149620941857,0.00843982636403,0.00495367989136,0.00258918791823,0.00154241557245
