Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,277.0,361.0,0.767485,0.000206009016042,0.00125037101572,0.00208326835916,0.00304938486762,0.00364085631214,0.00395354107489,0.00424827760363,0.00464798552401,0.0053593669274,0.0053928374336,0.00544325995232,0.00548996546322,0.00534105689934,0.00508228539325,0.00459173229601,0.00383936870197,0.00213868823241,0.00130530327937,0.000676684145912,0.000422815236411
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,918.6,1186.0,0.774555,0.000843912842718,0.00422776510975,0.00659531838985,0.0098768783442,0.0120162247802,0.013175423994,0.0142229489177,0.0155682949318,0.0178044373236,0.0177189271229,0.0176703682596,0.0176639788103,0.0170178931084,0.0159409340796,0.0141762445956,0.0115520307369,0.00721581300809,0.00454435946729,0.00264516799485,0.00167249540581
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,3186.0,3921.9,0.812362,0.003914323076,0.0166406080972,0.0239059032765,0.0353313496875,0.0425073051178,0.045921629617,0.0488659721607,0.0526877885019,0.0592622607389,0.0581904500433,0.0572371080744,0.0566109071755,0.0540227792017,0.0499202772554,0.0438647563723,0.0351395235528,0.0234900580736,0.0150393718524,0.00904294505325,0.00571633480566
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,335.4,411.5,0.815236,0.000351166715829,0.00175003088117,0.00273415664914,0.00388564703436,0.00453073849611,0.00480947445539,0.00505706244394,0.00541729875295,0.00612619871679,0.00608708691813,0.00607849143662,0.00607011112945,0.0058579302161,0.00553356897655,0.00497183676472,0.00417043323621,0.00223041530702,0.00133186958225,0.00052407165111,0.000283684176396
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,675.7,773.8,0.873224,0.000861174837039,0.00395622580069,0.00582557164208,0.00815391762257,0.00936223285452,0.00974618311863,0.0100451961877,0.0105372091417,0.0116542365638,0.0113369744922,0.011080961418,0.0108660858721,0.0102980977538,0.00954072452091,0.00841068519386,0.00687962352054,0.00384166547993,0.00230971953124,0.0010648142606,0.000614709133218
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,1688.4,1818.5,0.928457,0.00273919957467,0.0112065859792,0.0152764693987,0.0210888916303,0.0238972313149,0.0244579336224,0.0247779893939,0.0255300549933,0.0276393531064,0.0263812513683,0.0252669780192,0.0243649798956,0.0227332927181,0.0206156158829,0.0178176426081,0.0141688153352,0.00871949562981,0.00538362060153,0.00279153231047,0.00166895057709
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,662.0,945.5,0.700163,0.000525872101538,0.00266142574322,0.00434985653216,0.00664255727948,0.00828645867143,0.00936819908796,0.0104341061607,0.0117934547536,0.0139382990325,0.0142628183836,0.0146578657785,0.0150470198535,0.0148755889169,0.0143494428941,0.013146431333,0.0111227076162,0.00657915614243,0.00410015008692,0.00210663339896,0.00128431714438
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,1269.8,1679.1,0.756221,0.00123541808372,0.0058198657577,0.00897632501913,0.0134584705728,0.0164479751577,0.0181511192347,0.0197282781453,0.0217577342965,0.025082563709,0.0251243114923,0.0252634734118,0.0254565517581,0.0247287093201,0.0234081206387,0.0210786694626,0.017447355716,0.0107335836577,0.00674243819325,0.0038192703097,0.00238978677237
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,2461.3,2896.2,0.849843,0.00337498088289,0.0141496343068,0.0199513588472,0.0286071319654,0.0335771375688,0.0355301374846,0.0371232866617,0.0393865909494,0.0437553891632,0.0426298791964,0.0416668936132,0.0409451854269,0.0389020516379,0.035935930123,0.031678524848,0.0256738421703,0.0162168834718,0.0101685398217,0.00567758281969,0.00351025460616
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,295.1,393.3,0.750221,0.000186727298046,0.00125235246224,0.00219795092905,0.00321639422926,0.00384921322491,0.00420312943183,0.00453998940736,0.00498603787443,0.00578096635948,0.00589106666712,0.00601100396859,0.00609540025576,0.00598038858406,0.00575251777652,0.00527433740158,0.00455365079802,0.00203866743552,0.00112498441437,0.000347005415614,0.000170020737332
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,730.4,911.4,0.801371,0.000676641596475,0.00355535047039,0.00561118667783,0.00818297289412,0.00974297412829,0.0104946513836,0.0111556352332,0.0120376304655,0.0136358122651,0.0135464804414,0.0134786581257,0.0134078526932,0.0128999390296,0.0121239855128,0.010877114052,0.00907553663373,0.0048853200395,0.00290493076908,0.00137094353718,0.000805300442678
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,2185.9,2533.7,0.862719,0.00304102833661,0.0128465456785,0.0180828324911,0.0257473517458,0.0300222515263,0.0315755106313,0.0328124737698,0.0346316106817,0.0382965898991,0.0372141845424,0.0362575424411,0.0355156625527,0.0336534590726,0.0310231585146,0.0273119552538,0.0221572088141,0.0137542698963,0.00857648514102,0.00461615081826,0.00281594310546
