Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,260.6,312.1,0.835150,0.000193931916784,0.00126019371221,0.0021204843381,0.00304339047657,0.00354969971438,0.00375719122332,0.0039267459839,0.00416741595133,0.00467514095726,0.00461380456674,0.0045600619823,0.00449993373748,0.00429240287094,0.00400803623643,0.00355569776871,0.00293517077986,0.00143549512491,0.000823764725945,0.000370635927727,0.000220724065399
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,866.8,1080.3,0.802381,0.000820184676656,0.00414679035678,0.00646503448394,0.00957960229932,0.0115186540621,0.0124840199776,0.0133191626436,0.0143850903278,0.016275956888,0.016056084981,0.0158827381818,0.0157517224736,0.0150784067694,0.0140326248707,0.0123997743672,0.0100534970141,0.00610099700744,0.00379385349293,0.00214881517824,0.0013426777383
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,2674.7,3128.1,0.855068,0.00365211925033,0.0152925846484,0.0215491343968,0.0310608178572,0.0365387451094,0.0386708021302,0.0403804574463,0.0427661967654,0.0473876955222,0.0459835719439,0.0448065443825,0.0439241911674,0.0416200432528,0.038229664438,0.0334022856229,0.0266757282757,0.0173946343722,0.0110204160071,0.00643546188934,0.00402510814908
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,446.3,549.6,0.812055,0.000464107275163,0.00225855146929,0.00349624435199,0.00506202397396,0.00598861911374,0.00641508836032,0.00678671522071,0.00729021790772,0.00824216464984,0.00813695956855,0.00808079317494,0.00803999128159,0.00772154936592,0.00724499779188,0.00645048720668,0.00529261839528,0.00306550237338,0.00188846751535,0.00104133625848,0.000651528894562
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,911.1,1083.6,0.840778,0.00107653488962,0.00494805629848,0.00736506722234,0.0105684925631,0.0123915172307,0.0131358128224,0.0137534220421,0.0146209334612,0.0163375687817,0.0159644887856,0.0156909278029,0.015475824799,0.0147418134814,0.0136958493881,0.0120820046263,0.00980357712575,0.00583399813092,0.00360159580818,0.00200508939676,0.00124541006824
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,2228.1,2490.4,0.894675,0.00334673609856,0.0137985576938,0.0191033044216,0.0269140956023,0.0310371785316,0.0322668196892,0.0331507224441,0.034576507739,0.0378179856898,0.0363313721154,0.0350684123156,0.0340729497745,0.0320194558339,0.0292183691074,0.0253689444493,0.0201872623097,0.0127922934809,0.00799788837628,0.0044880897526,0.00276635430599
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,421.5,514.9,0.818579,0.000431976408792,0.00214384130601,0.00333417991796,0.00481144119746,0.00567429515301,0.00606403314362,0.00639797709007,0.00685025121475,0.00772504379031,0.00761719776971,0.00755005016291,0.00749555536183,0.00718456176178,0.00673826645485,0.00600680630586,0.00494710950493,0.00281061988942,0.00171541965704,0.000921373568932,0.000573191070238
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,885.7,1047.9,0.845171,0.0010538254427,0.00485135290145,0.00720929292911,0.0103155461194,0.0120719450001,0.0127750044381,0.0133526183742,0.014166873209,0.0158043785229,0.0154248845643,0.0151428524105,0.0149185299989,0.0141988404262,0.0131995137646,0.0116737106319,0.00951129872879,0.00563678116721,0.00347816926271,0.00191386201306,0.00118483783429
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,2188.3,2443.9,0.895399,0.00328645042334,0.013559858702,0.0187712323935,0.0264349057423,0.0304804126269,0.0316940631003,0.0325650848639,0.0339487248003,0.0371226208841,0.0356461571488,0.0343957316396,0.0333940850906,0.0313729758231,0.028658537732,0.02495951218,0.0199476567664,0.0126135303681,0.00788452610032,0.00439897795056,0.00270466303371
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,270.1,324.1,0.833305,0.000203282594817,0.00130277907981,0.00218874832991,0.00314329245265,0.00367277005144,0.00389334995304,0.00407420299872,0.00432796622324,0.00485538108568,0.00479150015985,0.00473769787567,0.00467405044213,0.00446282880541,0.00417475503856,0.00371534392131,0.00307883796716,0.00151571321445,0.000872692858553,0.000399670561397,0.000238540234725
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,900.2,1126.4,0.799218,0.000843347620436,0.00427161100157,0.00667685488688,0.00990887153553,0.01193786559,0.0129622502197,0.0138502169787,0.0149812085279,0.0169662184721,0.0167462032857,0.0165786814116,0.0164563013804,0.0157632007423,0.0146971571964,0.0130286389766,0.0106044813313,0.00642514489097,0.0040008718262,0.00228060300304,0.00143426155153
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,2671.9,3136.4,0.851917,0.00359322258891,0.015145222711,0.0214014469852,0.0309058461937,0.0364294282642,0.0386248572154,0.0404053526774,0.0428430369556,0.0475102683615,0.0461334916833,0.0449764312505,0.0441024271536,0.0418091543194,0.0384601567065,0.0336891096753,0.0269868532152,0.0175923722714,0.0111468388159,0.00650264310488,0.00406898081982
