Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,289.9,353.7,0.819563,0.000221034176036,0.00138984808401,0.0023150789624,0.00333739915701,0.00391660144188,0.0041695423709,0.0043858083901,0.00469040890731,0.00529341394206,0.00524445308207,0.00520415721594,0.00515596056844,0.00493552970877,0.00462362332022,0.00411538110375,0.00339777264866,0.00178886011689,0.00106197059512,0.000513285548578,0.000313313421308
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,1049.2,1326.4,0.790986,0.000987487742311,0.00492164173409,0.00765665898346,0.0114314185909,0.0138454854085,0.0150931363581,0.0161888176591,0.0175880422776,0.019974247554,0.019768210225,0.0195934599902,0.0194770664315,0.0186620199441,0.0173678249272,0.0153520844675,0.0124264439373,0.00771351451111,0.00484020301926,0.00278852317492,0.00175075848116
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,3275.1,3913.8,0.836804,0.0042621780919,0.0179874568741,0.025568211452,0.0372685199689,0.0442948202838,0.0473020345005,0.0498025377474,0.0531453884436,0.059243177645,0.0578019773038,0.0564979081912,0.0555581441077,0.0527617415493,0.0485159143126,0.0424401231439,0.0338797205857,0.0223728363647,0.0142399686006,0.00840499042639,0.00527436600468
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,431.7,514.5,0.838992,0.000462102241121,0.00227882754388,0.00351817608904,0.00502988808228,0.00587757984579,0.00622013656322,0.00650493903911,0.00691135758424,0.00773502815067,0.00759277975522,0.00748043017385,0.00737997738213,0.00703085125906,0.00654626765023,0.00578856813796,0.00473122208651,0.00264806115555,0.00160453829708,0.000836348087327,0.000513349507284
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,905.0,1046.4,0.864810,0.00111573588263,0.00512406163394,0.00758091964776,0.0107476031416,0.0124628232733,0.0130690756232,0.0135440903512,0.0142652125377,0.0158047061237,0.0153662880032,0.0149983664855,0.0146950169254,0.0139066826036,0.0128384283008,0.0112653958978,0.0091149047902,0.00525753216723,0.00319912207991,0.00172233977031,0.001056750436
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,2230.8,2454.2,0.908972,0.00346514985379,0.0142160847267,0.019549629465,0.0273196002321,0.0312889828909,0.03231316118,0.0330065638513,0.034249439531,0.0372939115753,0.0357378000125,0.03435942217,0.0332565520985,0.0311295451229,0.0282885577028,0.0244840944494,0.0194419399337,0.01219534232,0.00758959592845,0.0041726735258,0.00254928116618
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,532.0,676.5,0.786295,0.00051760881617,0.0025443986714,0.00399825719306,0.0058708740576,0.0070325207694,0.00762821852195,0.00816114127451,0.00886870045301,0.0101236596254,0.0100733899633,0.0100645269796,0.0100666272707,0.00971360530995,0.00915893941894,0.00820123773997,0.00676039105278,0.00394413566496,0.00243816984417,0.00139590922958,0.000884805331284
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,1105.3,1346.4,0.820919,0.00122703837533,0.005741415052,0.00865138758027,0.0125496349897,0.0148700314601,0.0159164626762,0.0168073529024,0.0180194136536,0.0202702183487,0.0199285942057,0.0196685776096,0.0194663364179,0.0186031102133,0.0173381706611,0.0153660697911,0.0125194173227,0.00752572563562,0.00466651609794,0.00265756066944,0.00166518243751
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,2480.8,2801.1,0.885645,0.0036177797819,0.015074802783,0.0210040485659,0.0297099853981,0.0344065898348,0.0359163463846,0.0370299351829,0.038753396582,0.0425024189239,0.0409711007654,0.0396149579791,0.0385278969948,0.0362426524175,0.0331255007092,0.0288600738912,0.0230737071555,0.014596124538,0.00912771064,0.00510442819224,0.0031450054898
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,285.3,340.6,0.837616,0.000214713506851,0.00138212424722,0.00232426032876,0.00333183263328,0.00388845749481,0.00411494373906,0.00429966259666,0.004559370686,0.00510681018376,0.00503973537163,0.00497209386656,0.00489071581844,0.00465516813041,0.00434174601457,0.00385887118486,0.00320068177881,0.00152910241252,0.000867723536275,0.000366055193162,0.000213081134289
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,935.9,1152.1,0.812380,0.000892667431745,0.0045533679733,0.00710378957965,0.0104526246474,0.0125111205617,0.0134918643052,0.014326677795,0.0154143106454,0.0173633101949,0.0171088598875,0.016872824044,0.0166693243707,0.0159025855181,0.014763389723,0.0130469374457,0.0106034373958,0.00627708567751,0.00386746304946,0.00213112925528,0.00132379955046
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,2788.5,3219.3,0.866183,0.00388583072015,0.0162930966864,0.0228797015878,0.0327422037067,0.0383062537415,0.0403348056943,0.0419275919318,0.0442221820048,0.0487999285915,0.0472656683326,0.045901301209,0.0448309033489,0.0423421722663,0.0388041045493,0.0338986109777,0.0271223948479,0.0174548990624,0.010997424908,0.00632272397675,0.00393294712391
