Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,242.7,264.1,0.919030,0.000245715880169,0.00145338497232,0.00227891873785,0.00310235894288,0.00345054102993,0.00348314898172,0.00352425796967,0.00364869568339,0.00397992608266,0.00394388115639,0.00375358794703,0.00356273384542,0.00324242356434,0.00282722859486,0.00238383973317,0.00187615771267,0.000956164091934,0.000549181592655,0.000128072413636,4.41910455693e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,494.8,515.4,0.960135,0.000706127478059,0.00338150173166,0.00486360536563,0.00650137242175,0.00713968528915,0.00711181306678,0.0070954360125,0.0072498058847,0.00780384417129,0.00761693755188,0.0071655754424,0.00675292530809,0.00610511391576,0.005294944413,0.00444526177942,0.00347428234543,0.00185239828372,0.00107745776933,0.000348609678903,0.000161357745883
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,1337.6,1301.8,1.027523,0.00279829559075,0.0109206570201,0.0141166260477,0.0183479105574,0.019735607115,0.0192433544199,0.0187890158756,0.0188031551905,0.0198183809863,0.018924051413,0.0174975096319,0.016289381874,0.0145691990515,0.012504209489,0.0103982144143,0.00802300438519,0.00463782895505,0.00276596641947,0.00116994773515,0.000630739728998
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,347.9,369.1,0.942573,0.000520157240561,0.00231889324107,0.00330979996491,0.00447533468147,0.00497593205407,0.00500922790045,0.00503379389828,0.00517204821607,0.00559415023839,0.00546176467735,0.00515186608876,0.00488283601649,0.00443521027386,0.00386726377495,0.0032560783966,0.0025414346317,0.00140746946676,0.000836246359842,0.000428577657616,0.00025924777001
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,821.0,866.6,0.947454,0.00136232211708,0.00567427871369,0.00780481771701,0.0105563144073,0.0117536540462,0.011830200223,0.0118794862871,0.0121993539338,0.0131628052528,0.0128004755228,0.0120370849332,0.0114006375427,0.0103498419342,0.00900706422616,0.00757017154712,0.0058722586869,0.00342179873751,0.00206280699622,0.00114979204931,0.000706367064827
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,2290.9,2392.9,0.957371,0.00431108944137,0.0166427781353,0.0218351696259,0.0295153010378,0.0328828398004,0.0330434606855,0.0331087557053,0.0339148948621,0.0364203434882,0.0352578982595,0.0330128768593,0.0311774375504,0.0282436821095,0.0244478598506,0.0204433723505,0.0157100164084,0.00984535454273,0.00606350462192,0.00343868734052,0.00210621368531
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,280.8,288.6,0.973047,0.000449615723364,0.00199643578784,0.00283041676969,0.00373854212698,0.00407111833453,0.00403100683536,0.00400201782531,0.00407225261106,0.00437087089453,0.00424993761227,0.00399188595434,0.00375878255044,0.0033961967338,0.00295049393134,0.00248192217363,0.00194476249642,0.00102988384239,0.000600549141592,0.000227425749217,0.000119235667131
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,558.3,556.3,1.003559,0.00102297720595,0.00426829298806,0.00579309626209,0.00757307802663,0.00817612588697,0.00802058509495,0.00788763655966,0.0079520596356,0.00845387289935,0.0081333056988,0.00757329288958,0.00708526749824,0.00636656507206,0.00550408351863,0.00461268332692,0.00359424249838,0.00195166996565,0.00114010083478,0.000466633202505,0.000249674162765
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1199.2,1135.9,1.055769,0.00273698053242,0.0103436658734,0.0131185493137,0.0168138157098,0.0178559276902,0.017222240206,0.0166664963406,0.0165470641842,0.0173174644694,0.0164040870454,0.0150789739038,0.0139707407638,0.0124403976899,0.0106543901854,0.00885930014061,0.00683725651944,0.00393571011809,0.00233143003644,0.00100474321107,0.000546179340903
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,235.9,256.5,0.919574,0.000264152948651,0.00145519964821,0.00222488695073,0.00302014055058,0.00335279962194,0.0033800453689,0.00342134444394,0.00354576591801,0.00386730000185,0.00382739753602,0.0036424280144,0.00345986425,0.0031503135645,0.00275112380314,0.00232677779543,0.00183329192859,0.000978743544337,0.00057391878338,0.00015883816804,6.76543482919e-05
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,463.5,478.9,0.967901,0.000711429356799,0.00326906219852,0.00462047419104,0.00613745870208,0.00670713909507,0.00665500401485,0.00662292864002,0.00675444975243,0.00725376086211,0.00706198484852,0.00663449501269,0.00624941770837,0.00564895944631,0.00490365357184,0.00412864955629,0.00323173642254,0.00176488785016,0.00103998698168,0.000386956548395,0.000201505354837
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,1376.5,1348.0,1.021189,0.00295390383975,0.0112528209906,0.0143863173649,0.0187638752443,0.0202522342634,0.0198038269359,0.019393195514,0.0194591234635,0.0205334515623,0.0196043458369,0.0181378795207,0.0169233258613,0.0151563495516,0.0130267511983,0.010851920029,0.00834929543492,0.00500857415076,0.00302312697909,0.00150938539962,0.000881234071756
