Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,421.1,424.1,0.992829,0.00047652959515,0.00281848147482,0.00438577330543,0.00573335333121,0.00617438149749,0.00604249765888,0.00593915545642,0.00599080165155,0.00639066229832,0.00632040898212,0.00586213107723,0.00543491938138,0.00483738467748,0.00409080545454,0.00337845060962,0.00263307291733,0.00110193181951,0.000575048693569,0.00017096719395,8.32150132778e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,919.8,909.6,1.011144,0.00136093280878,0.0067142438621,0.00975986595218,0.0126428904537,0.0135548114646,0.0131987825353,0.0129052981069,0.0129571224184,0.0137427574254,0.0134834124678,0.0124358354762,0.011506155661,0.0102226431818,0.00863062336731,0.00711972649495,0.00552298772919,0.00245525147497,0.00130774073729,0.000510759869497,0.000277609761308
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,2704.4,2589.1,1.044503,0.00572860720966,0.0226975465177,0.029606219474,0.0378089696243,0.0402135977524,0.0387855815891,0.03759145333,0.0374238247092,0.0392629786996,0.0380109233797,0.0347392912603,0.0319977092568,0.0283052093273,0.023738422259,0.019470451034,0.0149100203044,0.00781014699023,0.00444370640404,0.00208663081388,0.00119800332754
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,681.3,678.1,1.004671,0.00116991971835,0.00507662550644,0.00712329410513,0.00927382416073,0.010005181228,0.00978571546531,0.00959842913881,0.00966148836569,0.0102607412131,0.0100410633712,0.00926958559531,0.00860496857461,0.00766078133344,0.00647306752725,0.00533488742605,0.00410892124618,0.00204602160613,0.00116103465577,0.000592490086504,0.00035606267987
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,1473.9,1456.5,1.011899,0.00275554149532,0.0113959771114,0.0155085154026,0.0201306694865,0.0216878441573,0.0211665307995,0.0207257849024,0.0208332237809,0.0220664440512,0.0215246397655,0.0198189794535,0.0183786883564,0.0163469845503,0.0137908911057,0.0113572269931,0.00871778566139,0.00447412996022,0.00254908558499,0.00135525157637,0.000817900859897
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,3532.5,3420.2,1.032819,0.00770138129576,0.0293800147243,0.037849688834,0.0487718862573,0.0522971409691,0.0507292038441,0.0493911243634,0.0493764493873,0.0519120051107,0.0502908594988,0.046020637668,0.0424965573167,0.037644580306,0.031581463415,0.0258801219699,0.0197002316959,0.0109388120564,0.00638258366508,0.00340128874881,0.00203932224253
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,557.0,549.8,1.013134,0.000979392391216,0.0042411364114,0.0059334093172,0.00765838883836,0.00820381809373,0.00798777956133,0.00780999528944,0.0078453823295,0.00831432042265,0.00813076548281,0.00750123436477,0.00694749628341,0.00617463848316,0.00522104994389,0.00431374259934,0.0033398835134,0.00164227051328,0.00092682514208,0.000420793610807,0.000242154135132
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,1134.7,1105.0,1.026875,0.00215694696138,0.00902511561739,0.0122572043969,0.015730321584,0.0167820820458,0.0162671401213,0.015842228466,0.0158583132784,0.0167358593426,0.0162846302415,0.0149634733239,0.0138288812106,0.0122694906516,0.0103583738808,0.00855731641228,0.00661535532319,0.00328892978332,0.00184389030047,0.000872075307229,0.00050482495336
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,2411.8,2281.9,1.056930,0.00549968203458,0.0209958349547,0.0268359788512,0.0340302462852,0.0359889284243,0.0345543008235,0.0333596684045,0.0331169078907,0.0346316425667,0.0333960796136,0.0304421134819,0.0279798601851,0.02470147172,0.0207362711253,0.0170683678565,0.0131177924257,0.00697144614035,0.00398594360259,0.00192428285234,0.00111253898798
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,409.6,411.1,0.996257,0.000527595261163,0.00284945560675,0.00427786498458,0.00558385635135,0.00600827705452,0.00587487620798,0.0057724276062,0.00582214131438,0.00620271369598,0.00611642575697,0.00566719216275,0.0052514980288,0.00467192401946,0.00395502796226,0.00327529142925,0.00255489531023,0.00114266395397,0.000616537114968,0.000210798935147,0.000111098212086
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,875.4,860.3,1.017448,0.00142846947323,0.0066275366704,0.00933800416213,0.0120707701609,0.0129194960935,0.0125552632457,0.0122609161605,0.0122980141742,0.0130141196514,0.0127242549095,0.011713880839,0.0108270968758,0.00960856743106,0.00811915622118,0.00672152097175,0.00522479567042,0.00244847550625,0.00133700134839,0.000568446265644,0.00032212748149
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,2717.3,2592.2,1.048289,0.00614550815738,0.0233256919509,0.0297334126637,0.0380022228487,0.0404335684297,0.0389766611901,0.0377549279152,0.0375847332113,0.0393622317732,0.0379942106317,0.0346621608416,0.031901912848,0.0281927273408,0.0236432688804,0.0194296865405,0.0148661780206,0.00813220928189,0.00470992846424,0.00242421394569,0.00144014930215
