Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,165.8,209.0,0.793665,0.000125397986229,0.000818363302756,0.00136261630023,0.00194042757091,0.00224802291981,0.00237599946973,0.00248793920715,0.00266089442491,0.00303880665516,0.00299909258806,0.00311679040966,0.00324682096391,0.00331585764909,0.00339683526531,0.00327903576187,0.00294496426459,0.00173218035788,0.00111972815114,0.00057446560377,0.000373151374411
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,422.5,498.4,0.847712,0.000459415435876,0.00232031684445,0.0035312328526,0.0050214906502,0.00581323367755,0.00610425208746,0.00632246629778,0.00665457474467,0.00742077945985,0.00713226360491,0.00718898341608,0.00727853744488,0.00722467529774,0.0071425505735,0.00664379895695,0.00570942491161,0.00345085693168,0.00219792548848,0.00119254401148,0.0007596844836
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,1347.5,1471.5,0.915756,0.00210430636264,0.00866497590411,0.0118956723666,0.0166332265762,0.0190004346089,0.0195903584571,0.0198965992919,0.0204884560279,0.0222398800633,0.0208469308565,0.0204435294448,0.0202066561498,0.0196008127187,0.0187852671225,0.0169436254832,0.0140039082505,0.00914872276332,0.00587219795216,0.00332909245827,0.00209256133239
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,358.9,544.2,0.659588,0.000320226402695,0.00156410384738,0.00245578302395,0.00366132124422,0.00447666005632,0.00502060723088,0.00559458848548,0.00638990779074,0.00773367843417,0.00791268947423,0.00859177617149,0.00936578146988,0.00991757742548,0.0105306268964,0.010486031168,0.00955386054024,0.00684378382059,0.00474384915529,0.00310989407965,0.00214661471603
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,835.4,1162.3,0.718743,0.000838614314578,0.00385385006129,0.00584977508458,0.00874899495797,0.0106893189813,0.0118698258993,0.0129997307083,0.0144768650181,0.0169902175341,0.0169141209572,0.0177436146904,0.018714944333,0.0192197141464,0.0196726094285,0.0188815458349,0.0165493785469,0.01160651035,0.00785734159056,0.00505857902469,0.00340830105919
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,1862.1,2275.5,0.818305,0.00248716431066,0.0103557235541,0.0146068361802,0.0211990659622,0.025108942408,0.0268636215062,0.0282984661198,0.0302214805974,0.0339660714972,0.0327198165398,0.0330615670374,0.0336706033406,0.0335446148728,0.0330754106938,0.0306613357272,0.0259499252565,0.0180636568919,0.0120049153585,0.0074931887483,0.00492558819171
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,196.7,205.0,0.959112,0.000266024324911,0.00125375461524,0.00185253854342,0.00253528765274,0.00283050129379,0.00286387004075,0.00285434024429,0.00288618251978,0.00309772584148,0.00288262334432,0.00280844099817,0.00274665388635,0.00264061962514,0.00253255094969,0.00228840071747,0.00192410483653,0.00100892424966,0.000596267535782,0.000266492329586,0.000153454498227
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,423.4,434.2,0.975166,0.000636853672388,0.00282979947141,0.00403466991872,0.0054995734887,0.00612387512839,0.00617084654268,0.00612431481685,0.00616797644051,0.00658094713983,0.00608308485071,0.0058884981424,0.0057341245818,0.00549093457445,0.00523979348231,0.00472018869219,0.0039483274192,0.00222076021417,0.00134978013363,0.000607752336697,0.000345366538729
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1050.0,1026.6,1.022744,0.00194011661727,0.00777319069235,0.010355663851,0.0139640216041,0.0154094809315,0.0153328283696,0.0150294769161,0.0149357492674,0.0156670537889,0.0142591775632,0.0135647608511,0.0130180931431,0.0123012044327,0.0115080586935,0.010181006162,0.00831036560741,0.00510591612048,0.00316447670639,0.001548740405,0.000902985606695
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,185.6,293.7,0.631851,0.000137989471179,0.000844763267496,0.00138483067339,0.00198247487871,0.00233925361068,0.00255957282172,0.0028270630793,0.00325143085174,0.00401550895492,0.00421972123341,0.00474495646123,0.00535195632897,0.00587092366411,0.00648052217148,0.00674105281999,0.00641358007008,0.00480474476301,0.00344092040785,0.00234514835899,0.00166976014443
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,455.1,613.9,0.741300,0.000474382762175,0.00234600425891,0.00355203316404,0.00510243468343,0.00600428484288,0.00645604327838,0.00690381031286,0.00757361504371,0.00883619693338,0.00881873377649,0.0093421135439,0.00997439798564,0.0104117617549,0.0109012077725,0.0107747901887,0.00977228868667,0.00701341525481,0.00486263282703,0.0031946665742,0.00221218053658
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,1731.0,2134.7,0.810890,0.00231329209058,0.00966376648532,0.013590730456,0.0196774690121,0.0232895700252,0.0249246936647,0.0262970888353,0.0281732513047,0.0317710223299,0.0306938689417,0.0311500105799,0.0318644104172,0.0318957968347,0.0316507429712,0.0295679356328,0.0252228733371,0.0177746142815,0.0118902045576,0.00749754147747,0.00495924177221
