Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,325.2,350.6,0.927740,0.000364383693103,0.00202074152946,0.00310831173621,0.00419795245263,0.0046419250709,0.00465902358005,0.00469972685077,0.00485847626631,0.00528206767347,0.00525166379744,0.00497000871305,0.00469310850003,0.00424423292479,0.00365874176715,0.00306036902389,0.00238885357738,0.00124191552352,0.000717316708714,0.000165242431266,5.49792536396e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,614.3,635.8,0.966245,0.000888543369994,0.00426743893074,0.00614863935993,0.00814993638173,0.00889436847344,0.00881000022003,0.00876642334415,0.00894459348265,0.00961367316926,0.00943391793575,0.00883906057086,0.00829701185385,0.00746489985147,0.00641207950213,0.00534855603869,0.00415741174514,0.00217942910478,0.0012568782702,0.000384074165567,0.000170102343094
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,1606.0,1550.8,1.035596,0.00343267214242,0.0133902679081,0.0172732236799,0.0222564281434,0.023784072553,0.0230519059198,0.0224341838077,0.0224070138233,0.0235757765092,0.022622328628,0.0208271721359,0.0193113481008,0.0171816223964,0.0146110185664,0.0120776148314,0.0092733426827,0.00522708241548,0.00307315960717,0.00127699464387,0.000684590153518
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,422.7,437.3,0.966467,0.000681183926237,0.0029685745673,0.0041731253644,0.00555885123806,0.00610967919733,0.00607936260081,0.00605424720068,0.00617335352255,0.00662896161508,0.00647273420482,0.00605422155457,0.00569110574098,0.00512497491385,0.00441243044967,0.00368294011205,0.00285348206833,0.00154883967787,0.000909809992346,0.000456208397623,0.000273123564926
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,955.8,980.9,0.974395,0.00170336162187,0.00698847208209,0.00947170540933,0.0126001493412,0.0138447020707,0.0137549332431,0.0136710216559,0.0139168859404,0.0148968750626,0.01448265069,0.0134985697724,0.0126733797376,0.0114010638541,0.00979647201682,0.00816132408148,0.00628768759989,0.00358434530008,0.00213652874844,0.00115078517706,0.000698117907322
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,2516.3,2536.6,0.992019,0.00518918946194,0.0196072098887,0.0252683336735,0.033452834392,0.0366481807496,0.036235701967,0.0358440643709,0.0363151883595,0.0386009648468,0.0372860110659,0.0345522317983,0.0323197032519,0.0289832437288,0.0247543442817,0.0205136128781,0.015661954754,0.00955210430687,0.00580644001658,0.00323701115067,0.00196825966265
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,357.7,365.6,0.978355,0.000588580427977,0.00258771888502,0.0036476688527,0.00479397175172,0.00519933291175,0.0051273864754,0.00508020632118,0.00516556898179,0.00553236708026,0.00540619484168,0.0050562727103,0.00473866715832,0.0042558282753,0.00366012293422,0.00305594775877,0.00237949771131,0.0012492359365,0.000723983818089,0.000269619742825,0.000139847845313
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,687.8,682.0,1.008508,0.00127567542043,0.00533085195045,0.00723359511131,0.00939581939969,0.010098339958,0.00986504226699,0.00967796961945,0.00974768153513,0.0103487535314,0.0100113673836,0.00928676966177,0.00865418190658,0.00773638377171,0.00662959284028,0.00552051775055,0.00428247127351,0.00228779777305,0.00132536227499,0.000540445783484,0.000290067111596
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1468.9,1389.5,1.057135,0.00342761551563,0.0128500863933,0.0162279792739,0.0206801967664,0.0218968994759,0.0210570373848,0.0203551894164,0.020215528979,0.0211509484727,0.0201666838959,0.0184818486923,0.0170661354851,0.0151345086006,0.0128574923278,0.0106300508112,0.00816740386393,0.00468056796631,0.00276827183662,0.00118666263598,0.000644862055412
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,318.2,343.4,0.926585,0.00037720938467,0.00200826138819,0.00304748330181,0.0041085008922,0.00453831727188,0.00455248840177,0.00459709567213,0.00475725148721,0.0051755105719,0.00514410236115,0.00487016923749,0.00460034610964,0.00416305885292,0.00359573299983,0.00301876462335,0.00236401656163,0.00126013708406,0.000737898228352,0.000190213610815,7.48874077959e-05
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,604.9,624.9,0.968050,0.000938042222033,0.0042998204527,0.00608307384099,0.00804371102499,0.00876228025658,0.00866721426649,0.00862246428793,0.00880196471494,0.00945408487776,0.00926692536436,0.00867907600561,0.00814363405723,0.00732611055449,0.00629932845156,0.00526738196681,0.00410022299001,0.00222445229713,0.00130238698062,0.000434999117075,0.000208193704965
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,1644.1,1592.9,1.032087,0.0036523517495,0.0138011260221,0.017563522744,0.0226817051617,0.0243038480379,0.023605039547,0.0230133143166,0.0230257220697,0.0242379425012,0.023234802388,0.0213913915006,0.0198586443426,0.0176849281155,0.0150606908256,0.012474144216,0.00956933849221,0.00561176577955,0.0033551588458,0.00160941134094,0.000927691121469
