Viewname,X,Y,Z,nX,nY,nZ,EML,Lux,M/P,390,410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730,750,770
L1,5.04703145254,0.353925395362,1.04139999509,0.630651175976,0.593529343605,0.500001966953,155.2,169.8,0.914065,0.000161075336421,0.000941436806733,0.00145459897344,0.00198679892941,0.00220752151531,0.00222956563008,0.00225227234206,0.00232947017677,0.00255124995776,0.00247593045568,0.00241092425399,0.0023436279823,0.00220028163765,0.00201846550613,0.00176726169526,0.00143107930414,0.000822314311342,0.000502166013332,0.000114605825101,3.5368214216e-05
L2,7.66664457321,-0.376248240471,1.04139998555,0.630653321743,0.593528628349,0.500000178814,328.1,335.2,0.978815,0.000474687364603,0.00228593041102,0.00326443594843,0.00436714905458,0.00477271581402,0.00473102906118,0.00468160343771,0.0047397779933,0.00507832621876,0.00481771672155,0.00459934244096,0.00440241628821,0.00407629341613,0.00369145258862,0.00319164822214,0.0025475688621,0.00149145034419,0.000909455194439,0.000277381416272,0.000117919005962
L3,10.3024735401,-1.09727578803,1.04139998220,0.630650937557,0.593529284,0.500002384186,978.7,898.4,1.089426,0.00217867165845,0.00836791339936,0.0106636534434,0.0138182410177,0.0147119611837,0.0141674971414,0.0135818172928,0.0132991636808,0.0137560542626,0.012599947156,0.0116319701365,0.0108508579978,0.0098153116433,0.00866868111826,0.00731656832764,0.00568128072865,0.0034936531008,0.00213417870317,0.000966396972515,0.000534146700484
cL1,6.71534275768,6.09571763121,1.04140000289,0.227346614003,-0.835650920868,0.500001072884,193.3,191.4,1.010205,0.000313514559488,0.00140207421801,0.00197774168118,0.00261900412658,0.00283945929744,0.0027940563909,0.00273828253293,0.00274268485067,0.00291057494933,0.00273185541782,0.00258332690849,0.00245383141663,0.00225500745456,0.0020317104389,0.00174492543004,0.00138843381092,0.000771020239675,0.000460185697987,0.000182849905877,9.92267089562e-05
cL2,9.32217595494,5.30242099146,1.04139995992,0.227340534329,-0.835653960705,0.499998778105,409.8,390.5,1.049450,0.000751065390157,0.00317559280205,0.00431214686333,0.00565801036107,0.00608767836397,0.00593336956063,0.00575437170711,0.00569767777,0.00597066509744,0.00552443099547,0.00515784606523,0.00484827604807,0.00441333102899,0.00393794810286,0.00335077166489,0.00263380349451,0.00150806211612,0.000902195061008,0.00040797386003,0.000229671933234
cL3,11.9229479083,4.50213537832,1.04140001119,0.227342709899,-0.835651993752,0.500001072884,1005.6,908.3,1.107122,0.00229805991337,0.00873025240973,0.0110768087134,0.0143041986215,0.0151846715175,0.014569087928,0.0139053688514,0.0135462185658,0.0139392972569,0.0126867719324,0.0116463081015,0.0108082546716,0.00972577960616,0.00855002986154,0.00718248451559,0.00554939739379,0.00338094652142,0.00205153927419,0.000998743578104,0.000572757109089
cR1,6.71646952629,8.73287105560,1.04139998555,0.220778331161,0.837412059307,0.499997973442,188.7,187.6,1.006043,0.000300148359939,0.00135360519249,0.00192151460049,0.00254626256006,0.00276613187189,0.00272911056696,0.00267858840547,0.00268466201855,0.00285148830004,0.00267928411308,0.00253607332623,0.00241098638465,0.00221918805659,0.0020051360445,0.00172884527455,0.00138131731812,0.000759965558826,0.00045274224015,0.000200415074277,0.000114922796165
cR2,9.31787894585,9.51737115780,1.04140006088,0.220778241754,0.837411701679,0.499998569489,416.7,404.8,1.029446,0.000745440276716,0.00315925847567,0.004308503942,0.00567824976513,0.00614602002962,0.0060333726594,0.0058875467365,0.00586378010268,0.00617786403905,0.00574885317989,0.00539468269609,0.00509889166271,0.00466741310609,0.00418952236051,0.0035903560681,0.0028405803761,0.00164426226602,0.00099192985056,0.000488967435103,0.000288517193216
cR3,11.9296364784,10.2839703560,1.04139998555,0.220777571201,0.837409198284,0.500003099442,1043.5,977.6,1.067388,0.00226941222461,0.00868673757415,0.0111155424095,0.0144956997351,0.0155620862701,0.0151156757093,0.0146011465706,0.0143896047152,0.0149664966783,0.0137633401053,0.0127682367218,0.0119679034207,0.0108734844658,0.009657002716,0.00819720015352,0.00639896271997,0.00395284154323,0.00242265915846,0.00127032001364,0.000757074097138
R1,5.07442509303,14.4362595335,1.04140007032,0.630417943001,-0.593777954578,0.500000953674,159.4,175.1,0.910222,0.000160372933704,0.000956901888147,0.00148523698582,0.00203201817071,0.00226205977164,0.00228952580921,0.00231672443173,0.00239897198957,0.00262874812313,0.00255468038834,0.00249035255999,0.00242141226035,0.00227515512338,0.00209085103864,0.00183619887863,0.0014944595912,0.000859301824201,0.000528164920036,0.000112481501801,3.01815273019e-05
R2,7.69097402449,15.1890108702,1.04140005925,0.630418598652,-0.593775868416,0.500002622604,339.8,347.7,0.977128,0.000495854638485,0.00236890951358,0.00337254894891,0.00451323947102,0.00493698071514,0.00490003770654,0.0048538222322,0.004916378655,0.0052697868209,0.00499968204456,0.00477236912882,0.00456760866962,0.00423079776551,0.00383664980376,0.00332748688455,0.00266849850279,0.00155673165422,0.000947952540819,0.000285757369652,0.000119857838072
R3,10.2893643058,15.9183362207,1.04140001206,0.630418598652,-0.593778550625,0.499999403954,986.1,903.1,1.091959,0.0021855732259,0.00842699245274,0.0107533249337,0.0139269770777,0.0148268955076,0.0142791609384,0.0136858057132,0.0133919724774,0.0138355176266,0.0126568502729,0.0116739361852,0.010868757082,0.00982342485604,0.00868288040916,0.00734831300592,0.00574163083126,0.00349785500333,0.00212896712869,0.000931758641418,0.000507193873872
